,ct_index,Population_density,Total_pop,perc_white,perc_black,perc_asian,perc_hispanic,high_school_below,bachelor_up,Median_hhs_Income,Per_Capita_Income,Gini_Index,Occupied_rate,Median_Value,Median_Rent,inc_to_poverty_under2,inc_to_poverty_above2,Foreign_born,year,GEO.id2,Total_Housing_unit,n_ct,Total Low-Income Units:,perc_pc,perc_pc_,building_age,entropy_index
12,"Census Tract 16, Bronx County, New York",27844.5,5215.0,0.2943432406519655,0.3292425695110259,5.6441656884365394e-05,0.35436241610738256,0.31432791728212706,0.11935007385524372,"$30,817","$17,391",0.48,0.9520313264806656,"$410,300",$863,0.5374094931617055,0.4625905068382945,0.3152444870565676,2013,36005001600,2046,16.0,0.0,0.0,0.0,45.0,1.0939399814657091
13,"Census Tract 16, Bronx County, New York",27444.1,5140.0,0.1912451361867704,0.3579766536964981,3.720722493906039e-05,0.4266536964980545,0.28178895059924,0.13270973399590766,"$30,355","$16,158",0.42,0.96826171875,"$378,100",$823,0.4453316953316953,0.5546683046683046,0.2326848249027237,2010,36005001600,2046,16.0,0.0,0.0,0.0,49.0,1.0478981790045487
14,"Census Tract 16, Bronx County, New York",28456.7,5228.0,0.20294567712318287,0.33186687069625104,3.88189895032867e-05,0.4431905126243305,0.2998005129666572,0.11142775719578228,"$30,438","$15,898",0.42,0.9717402082300446,"$369,300",$816,0.4560593900481541,0.5439406099518459,0.21480489671002292,2009,36005001600,2046,16.0,0.0,0.0,0.0,49.0,1.0507604659479444
15,"Census Tract 19, Bronx County, New York",4082.8,2591.0,0.1906599768429178,0.3434967194133539,7.358547929097561e-05,0.3952142030104207,0.24354460093896715,0.19953051643192488,"$37,936","$17,986",0.43,0.9514255543822596,"$347,100","$1,140",0.5792610250297974,0.4207389749702026,0.24353531455036664,2015,36005001900,947,19.0,671.0,0.7085533262935586,0.7085533262935586,49.0,1.050615273455816
16,"Census Tract 19, Bronx County, New York",4048.1,2569.0,0.3223043985986765,0.31685480731802257,0.0001254590885942688,0.3250291942390035,0.2649208282582217,0.1851400730816078,"$34,635","$16,168",0.44,0.9318435754189944,"$360,000","$1,126",0.6654761904761904,0.3345238095238095,0.2989490073958739,2014,36005001900,947,19.0,671.0,0.7085533262935586,0.7497206703910615,50.0,1.0955048845224913
17,"Census Tract 19, Bronx County, New York",4037.1,2562.0,0.3883684621389539,0.2552693208430913,0.00015158800239615692,0.3204527712724434,0.2944194996792816,0.17767799871712636,"$33,862","$15,362",0.46,0.9326599326599326,"$348,600","$1,092",0.6523125996810207,0.3476874003189793,0.3021077283372365,2013,36005001900,947,19.0,671.0,0.7085533262935586,0.7530864197530864,50.0,1.0818880341237318
19,"Census Tract 20, Bronx County, New York",55758.9,8516.0,0.3085955847815876,0.4106387975575387,3.623715180619864e-05,0.17754814466885865,0.3483506126295947,0.0944392082940622,"$18,086","$12,023",0.53,0.9315457413249212,"$377,800",$664,0.7543818374308905,0.2456181625691095,0.2582198215124472,2015,36005002000,3170,20.0,0.0,0.0,0.0,63.0,1.0355735106831592
20,"Census Tract 20, Bronx County, New York",58659.5,8959.0,0.20727759794619932,0.4482643152137515,2.313624265500607e-05,0.2662127469583659,0.31432215743440234,0.14139941690962102,"$23,423","$14,052",0.53,0.9403597349321552,"$370,800",$601,0.7119668644352402,0.2880331355647599,0.25359973211295905,2014,36005002000,3170,20.0,0.0,0.0,0.0,62.0,1.0384355791465576
21,"Census Tract 20, Bronx County, New York",55366.1,8456.0,0.19039735099337748,0.3939214758751183,2.2516243021922602e-05,0.3422421948912015,0.34299802761341225,0.12958579881656804,"$19,150","$13,500",0.52,0.9427396393546346,"$371,900",$472,0.7102603733206515,0.2897396266793485,0.20186849574266796,2013,36005002000,3170,20.0,0.0,0.0,0.0,60.0,1.0499853234057985
22,"Census Tract 20, Bronx County, New York",57631.5,8802.0,0.10077255169279707,0.3793456032719836,1.1448824323198943e-05,0.504885253351511,0.416615003099814,0.13101880553833434,"$24,939","$13,460",0.5,0.971767725376965,"$398,100",$455,0.6291199259858911,0.37088007401410894,0.1632583503749148,2010,36005002000,3170,20.0,0.0,0.0,0.0,63.0,0.9441454347653565
23,"Census Tract 20, Bronx County, New York",55746.9,8578.0,0.13837724411284685,0.40184192119375145,1.6131644219264026e-05,0.4396129633947307,0.3946311562037624,0.1253434791798774,"$22,827","$13,465",0.53,0.9730769230769232,"$384,900",$371,0.6382978723404256,0.3617021276595745,0.1839589647936582,2009,36005002000,3170,20.0,0.0,0.0,0.0,65.0,1.0015150337884966
34,"Census Tract 25, Bronx County, New York",108678.1,5355.0,0.2255835667600373,0.2207282913165266,4.2125782774983633e-05,0.4829131652661065,0.4365499008592201,0.08228684732319894,"$17,226","$11,493",0.49,0.8876025084418717,"$433,300",$549,0.7138293874483277,0.2861706125516723,0.2972922502334267,2015,36005002500,2073,25.0,218.0,0.10516160154365653,0.10516160154365653,69.0,1.0213356373297025
35,"Census Tract 25, Bronx County, New York",104375.6,5143.0,0.2710480264437099,0.19930001944390432,5.2702318966305636e-05,0.44584872642426604,0.4871527777777778,0.05833333333333333,"$15,683","$10,549",0.51,0.8746952705997074,"$480,800",$585,0.7637426900584795,0.2362573099415205,0.3235465681508847,2014,36005002500,2073,25.0,218.0,0.10516160154365653,0.10628961482203803,66.0,1.0359667846169907
37,"Census Tract 25, Bronx County, New York",100134.0,4934.0,0.4004864207539522,0.24929063640048646,8.116871113780952e-05,0.3285366842318605,0.48791436464088395,0.05386740331491713,"$15,207","$10,371",0.52,0.8770571151984511,"$381,300",$570,0.7963113092825294,0.20368869071747064,0.3676530198621808,2010,36005002500,2073,25.0,218.0,0.10516160154365653,0.10551790900290416,58.0,1.0792347746582065
38,"Census Tract 25, Bronx County, New York",121719.8,5401.0,0.3136456211812627,0.2303277170894279,5.807176840978759e-05,0.4432512497685614,0.4719175805915586,0.052841475573280165,"$15,202","$8,868",0.52,0.8994657600777076,"$371,400",$520,0.8181818181818182,0.18181818181818185,0.3551194223291983,2009,36005002500,2073,25.0,218.0,0.10516160154365653,0.10587663914521613,59.0,1.0630524459102821
44,"Census Tract 27.02, Bronx County, New York",78638.6,4778.0,0.16199246546672247,0.3212641272498953,3.390382282685694e-05,0.4778149853495186,0.5072463768115942,0.06964573268921095,"$17,147","$8,911",0.45,0.9586776859504132,"$426,900",$995,0.778856526429342,0.22114347357065806,0.2724989535370448,2015,36005002702,1452,27.02,18.0,0.012396694214876032,0.012396694214876033,65.0,1.0128827509414293
47,"Census Tract 27.02, Bronx County, New York",78408.2,4764.0,0.2386649874055416,0.3427791771620487,5.009760440922367e-05,0.3967254408060453,0.4690189328743546,0.08218588640275387,"$19,300","$8,205",0.46,0.9075409836065572,"$350,000",$592,0.8515728843597696,0.1484271156402304,0.2485306465155332,2010,36005002702,1452,27.02,18.0,0.012396694214876032,0.01180327868852459,52.0,1.0762099896869914
48,"Census Tract 27.02, Bronx County, New York",88490.8,5372.0,0.19825018615040954,0.31571109456440805,3.690435334147608e-05,0.4519731943410276,0.5100433241433635,0.09373769200472627,"$20,475","$7,890",0.46,0.9152010050251256,"$171,900",$595,0.8189365487250445,0.18106345127495552,0.24590469099032014,2009,36005002702,1452,27.02,18.0,0.012396694214876032,0.011306532663316583,57.0,1.044108831143658
49,"Census Tract 28, Bronx County, New York",32874.6,5299.0,0.0324589545197207,0.7639177203245896,6.1254867936819605e-06,0.09605585959615022,0.15539494062983994,0.21115126484254,"$49,529","$26,652",0.37,0.9684647302904564,"$258,600",$927,0.2782395164336985,0.7217604835663015,0.12606152104170598,2015,36005002800,2410,28.0,0.0,0.0,0.0,52.0,0.5420971199256697
50,"Census Tract 28, Bronx County, New York",35647.7,5746.0,0.03289244691959624,0.7673163940132266,5.7244077479283405e-06,0.1265227984684998,0.14752172891707774,0.19920131548038525,"$50,388","$26,234",0.4,0.9660876757650952,"$258,800",$951,0.31504702194357365,0.6849529780564263,0.142359902540898,2014,36005002800,2410,28.0,0.0,0.0,0.0,52.0,0.5771738789592407
51,"Census Tract 28, Bronx County, New York",36007.6,5804.0,0.04755341144038594,0.6977946243969676,8.193213549342857e-06,0.20554789800137835,0.13467117988394586,0.18931334622823984,"$48,717","$25,148",0.39,0.9641532756489494,"$266,100",$937,0.2770212032408205,0.7229787967591794,0.175223983459683,2013,36005002800,2410,28.0,0.0,0.0,0.0,53.0,0.7212191717872687
52,"Census Tract 28, Bronx County, New York",35703.6,5755.0,0.04483058210251955,0.7238922675933971,7.789849192444753e-06,0.18992180712423976,0.202392578125,0.166015625,"$44,036","$24,062",0.43,0.957752255947498,"$262,000",$849,0.2675933970460469,0.7324066029539531,0.2467419635099913,2010,36005002800,2410,28.0,0.0,0.0,0.0,53.0,0.6886705563896467
53,"Census Tract 28, Bronx County, New York",36047.3,5806.0,0.040130899069927665,0.8153634171546675,6.911970215282062e-06,0.107130554598691,0.1879625061667489,0.2163295510606808,"$45,809","$23,675",0.4,0.9774312679524004,"$411,100",$818,0.2245952462969342,0.7754047537030658,0.22338959696865315,2009,36005002800,2410,28.0,0.0,0.0,0.0,53.0,0.5348587580293307
54,"Census Tract 31, Bronx County, New York",24293.8,1466.0,0.1664392905866303,0.30013642564802184,0.00011353294037287195,0.4679399727148704,0.4790486976217441,0.07587768969422423,"$37,250","$17,043",0.39,0.951219512195122,"$58,800",$959,0.5566166439290586,0.4433833560709413,0.4154160982264666,2015,36005003100,533,31.0,5.0,0.009380863039399627,0.009380863039399626,78.0,1.0160580539497388
55,"Census Tract 31, Bronx County, New York",25486.9,1538.0,0.2847854356306892,0.3420026007802341,0.00018516608298484343,0.3062418725617685,0.3600891861761427,0.09253065774804907,"$39,962","$18,562",0.38,0.9339449541284404,"$30,000","$1,014",0.4265279583875163,0.5734720416124838,0.3511053315994798,2014,36005003100,533,31.0,5.0,0.009380863039399627,0.009174311926605505,68.0,1.0886350986684867
56,"Census Tract 31, Bronx County, New York",21078.9,1272.0,0.2256289308176101,0.4622641509433962,0.00017738123491950478,0.2940251572327044,0.3837837837837838,0.16486486486486487,"$28,047","$13,987",0.41,0.9001883239171374,"$52,900","$1,020",0.7114779874213837,0.2885220125786164,0.3718553459119497,2013,36005003100,533,31.0,5.0,0.009380863039399627,0.009416195856873822,65.0,1.05406771140255
57,"Census Tract 31, Bronx County, New York",20333.2,1227.0,0.208638956805216,0.3920130399348003,0.00017003989959675302,0.3887530562347189,0.304,0.21466666666666667,"$33,603","$13,692",0.43,0.8392523364485981,"$115,600",$892,0.4922575387123064,0.5077424612876935,0.36837815810920943,2010,36005003100,533,31.0,5.0,0.009380863039399627,0.009345794392523364,59.0,1.0628471443662557
58,"Census Tract 31, Bronx County, New York",25722.5,1388.0,0.08861671469740634,0.4935158501440922,6.384489531513425e-05,0.4020172910662824,0.2740560292326431,0.14372716199756394,"$33,424","$11,843",0.41,0.8686679174484052,"$325,000",$878,0.5093659942363112,0.4906340057636888,0.3580691642651297,2009,36005003100,533,31.0,5.0,0.009380863039399627,0.009380863039399626,46.0,0.9302369015807288
59,"Census Tract 33, Bronx County, New York",67222.9,3912.0,0.15158486707566465,0.40644171779141103,3.874868790277726e-05,0.4013292433537832,0.457283950617284,0.09580246913580248,"$19,923","$8,555",0.47,0.9233252623083132,"$313,600",$613,0.833677153171738,0.16632284682826198,0.2937116564417178,2015,36005003300,1239,33.0,190.0,0.15334947538337368,0.15334947538337368,64.0,1.0187033799372762
60,"Census Tract 33, Bronx County, New York",66191.8,3852.0,0.26505711318795433,0.4000519210799585,6.881025783695596e-05,0.32502596053997923,0.43799719232569023,0.10809546092653252,"$19,784","$8,682",0.44,0.9541734860883796,"$316,700",$479,0.8120752744380554,0.1879247255619446,0.2871235721703012,2014,36005003300,1239,33.0,190.0,0.15334947538337368,0.15548281505728315,64.0,1.0843974026054393
61,"Census Tract 33, Bronx County, New York",68477.3,3985.0,0.3074027603513174,0.4087829360100376,7.71399649564159e-05,0.27478042659974905,0.4524253731343284,0.1082089552238806,"$20,852","$9,050",0.44,0.9436734693877552,"$406,500",$522,0.8190524193548387,0.18094758064516128,0.3144291091593476,2013,36005003300,1239,33.0,190.0,0.15334947538337368,0.15510204081632653,55.0,1.083983739888512
62,"Census Tract 33, Bronx County, New York",60108.8,3498.0,0.3393367638650657,0.3796455117209834,9.700879470127663e-05,0.23156089193825044,0.4256130790190736,0.1106267029972752,"$16,021","$9,006",0.5,0.9618745035742652,"$335,700",$453,0.8207547169811321,0.1792452830188679,0.30903373356203545,2010,36005003300,1239,33.0,190.0,0.15334947538337368,0.15091342335186655,41.0,1.0740853558485965
63,"Census Tract 33, Bronx County, New York",54454.1,3152.0,0.2655456852791878,0.3147208121827411,8.424672756319409e-05,0.370241116751269,0.40281537628586894,0.08770979967514889,"$11,053","$9,120",0.57,0.952572347266881,"$289,300",$518,0.7944162436548223,0.20558375634517767,0.3309010152284264,2009,36005003300,1239,33.0,190.0,0.15334947538337368,0.1527331189710611,40.0,1.084606524407938
64,"Census Tract 35, Bronx County, New York",72006.4,3948.0,0.09979736575481256,0.2978723404255319,2.527795485177623e-05,0.5542046605876393,0.4962593516209477,0.10224438902743142,"$26,541","$12,300",0.45,0.9427344309234073,"$366,700",$843,0.7269250382457929,0.27307496175420704,0.3029381965552178,2015,36005003500,1397,35.0,76.0,0.05440229062276306,0.05440229062276306,78.0,0.9181155914153711
65,"Census Tract 35, Bronx County, New York",68449.9,3753.0,0.09938715694111376,0.3101518784972022,2.6482056205998875e-05,0.5401012523314681,0.4416781927155371,0.07053941908713693,"$22,267","$11,085",0.45,0.9464931308749096,"$309,100",$773,0.8031517094017094,0.1968482905982906,0.32187583266719955,2014,36005003500,1397,35.0,76.0,0.05440229062276306,0.0549530007230658,75.0,0.9255317726989343
66,"Census Tract 35, Bronx County, New York",68869.4,3776.0,0.1361228813559322,0.3233580508474576,3.604949188451594e-05,0.4793432203389831,0.4405039664022399,0.07372841810545963,"$24,321","$11,106",0.44,0.9576523031203568,"$289,400",$736,0.8252324037184595,0.1747675962815405,0.3101165254237288,2013,36005003500,1397,35.0,76.0,0.05440229062276306,0.05646359583952452,74.0,0.9893738037827913
74,"Census Tract 38, Bronx County, New York",48738.2,1193.0,0.3160100586756077,0.4568315171835709,0.00026488688908265525,0.1961441743503772,0.2974607013301088,0.11487303506650545,"$37,685","$19,795",0.55,0.8545034642032333,"$360,100",$873,0.4685666387259011,0.5314333612740989,0.2095557418273261,2015,36005003800,433,38.0,0.0,0.0,0.0,57.0,1.0436199779186874
75,"Census Tract 38, Bronx County, New York",53232.1,1303.0,0.20721412125863392,0.4712202609363008,0.00015902848907032533,0.2977743668457406,0.2514757969303424,0.14403778040141674,"$46,534","$21,272",0.53,0.8641686182669789,"$404,000","$1,056",0.4221028396009209,0.5778971603990789,0.23714504988488105,2014,36005003800,433,38.0,0.0,0.0,0.0,55.0,1.042836192434753
76,"Census Tract 38, Bronx County, New York",52741.8,1291.0,0.1479473276529822,0.4012393493415957,0.00011459901444847576,0.4058869093725794,0.2775564409030544,0.15405046480743692,"$36,250","$19,179",0.53,0.9002267573696145,"$445,500",$853,0.5584817970565453,0.4415182029434547,0.29202168861347794,2013,36005003800,433,38.0,0.0,0.0,0.0,54.0,1.0161432995275523
77,"Census Tract 38, Bronx County, New York",69205.8,1694.0,0.13636363636363635,0.4433293978748524,8.04980143823119e-05,0.3925619834710744,0.19107551487414187,0.2505720823798627,"$55,625","$16,123",0.42,1.0,"$472,100","$1,179",0.4639905548996458,0.5360094451003542,0.2933884297520661,2010,36005003800,433,38.0,0.0,0.0,0.0,58.0,1.0001460866275993
78,"Census Tract 38, Bronx County, New York",63768.6,1625.0,0.12676923076923075,0.44061538461538463,7.801183431952664e-05,0.3876923076923077,0.2646420824295011,0.1822125813449024,"$46,532","$16,008",0.43,1.0,"$446,800",$950,0.4701538461538461,0.5298461538461539,0.2344615384615385,2009,36005003800,433,38.0,0.0,0.0,0.0,50.0,0.9910414845128187
79,"Census Tract 39, Bronx County, New York",79229.4,6614.0,0.18596915633504688,0.19609918355004533,2.811750171379602e-05,0.6068944662836407,0.4688871675703589,0.1115414407436096,"$25,990","$14,559",0.52,0.8453333333333334,"$338,600",$954,0.707561494078348,0.292438505921652,0.4110976716056849,2015,36005003900,2250,39.0,148.0,0.06577777777777777,0.06577777777777778,78.0,0.9356825128617774
80,"Census Tract 39, Bronx County, New York",78822.1,6580.0,0.2615501519756839,0.2174772036474164,3.974926321818904e-05,0.5042553191489362,0.387030890988001,0.14679601736022466,"$27,608","$14,767",0.51,0.8729802513464991,"$444,400",$930,0.6848688224527151,0.3151311775472849,0.36762917933130707,2014,36005003900,2250,39.0,148.0,0.06577777777777777,0.06642728904847396,66.0,1.0282216477418804
81,"Census Tract 39, Bronx County, New York",72461.2,6049.0,0.3853529509009754,0.23921309307323524,6.370523241874284e-05,0.3557612828566705,0.4329616535218929,0.11422355180853958,"$25,513","$14,479",0.52,0.8589569160997732,"$432,100",$892,0.6679433805162365,0.3320566194837635,0.3036865597619441,2013,36005003900,2250,39.0,148.0,0.06577777777777777,0.06712018140589569,56.0,1.0779345100805864
82,"Census Tract 39, Bronx County, New York",83278.3,6952.0,0.4544016110471807,0.2295742232451093,6.536271735431252e-05,0.2711449942462601,0.4455257536197484,0.15262283408497507,"$31,566","$16,430",0.54,0.8910369068541301,"$467,300",$920,0.6164443155452436,0.3835556844547564,0.35989643268124283,2010,36005003900,2250,39.0,148.0,0.06577777777777777,0.06502636203866433,53.0,1.0507467803685204
83,"Census Tract 39, Bronx County, New York",92491.7,7594.0,0.40927047669212535,0.21912035817750852,5.3893926348712846e-05,0.3481696075849355,0.5457771469127041,0.106458481192335,"$22,780","$12,890",0.55,0.8733519776268478,"$363,300",$798,0.6997080679405521,0.300291932059448,0.3202528311825125,2009,36005003900,2250,39.0,148.0,0.06577777777777777,0.05912904514582501,58.0,1.0661592042378754
84,"Census Tract 40.01, Bronx County, New York",29844.4,1419.0,0.2727272727272727,0.11839323467230445,0.00019219680953296172,0.3565891472868217,0.2701923076923077,0.12980769230769232,"$48,056","$22,652",0.39,0.8925318761384335,"$367,500",$959,0.3319238900634249,0.6680761099365751,0.3565891472868217,2015,36005004001,549,40.01,0.0,0.0,0.0,61.0,0.9763197398103461
85,"Census Tract 40.01, Bronx County, New York",32599.6,1550.0,0.2438709677419355,0.2129032258064516,0.00015733610822060354,0.16064516129032258,0.32522522522522523,0.16306306306306306,"$47,841","$23,570",0.41,0.8902654867256637,"$350,000",$970,0.3967741935483871,0.603225806451613,0.5174193548387097,2014,36005004001,549,40.01,0.0,0.0,0.0,64.0,0.9686006623213332
86,"Census Tract 40.01, Bronx County, New York",30917.1,1470.0,0.20272108843537412,0.19727891156462585,0.00013790550233698921,0.20408163265306126,0.2545454545454545,0.1799043062200957,"$46,809","$23,640",0.41,0.8687943262411347,"$372,000",$965,0.39727891156462586,0.6027210884353742,0.4877551020408164,2013,36005004001,549,40.01,0.0,0.0,0.0,65.0,0.969297691544184
87,"Census Tract 40.01, Bronx County, New York",29255.5,1391.0,0.26815240833932424,0.17828900071890727,0.00019277671339994556,0.09705248023005032,0.32661290322580644,0.2520161290322581,"$44,432","$21,271",0.33,0.9237147595356552,"$361,400",$963,0.291157440690151,0.7088425593098491,0.5557153127246586,2010,36005004001,549,40.01,0.0,0.0,0.0,66.0,0.8883989275491435
88,"Census Tract 40.01, Bronx County, New York",32466.5,1501.0,0.26582278481012656,0.18854097268487674,0.00017709712512333547,0.2305129913391073,0.36221837088388215,0.1949740034662045,"$43,976","$18,534",0.33,0.9631410256410255,"$332,900",$848,0.28847435043304465,0.7115256495669554,0.4370419720186543,2009,36005004001,549,40.01,0.0,0.0,0.0,70.0,1.0065604014030103
89,"Census Tract 41, Bronx County, New York",90794.6,6476.0,0.17186534898085234,0.32134033353922176,2.6538812381231064e-05,0.4726683137739345,0.4499341238471673,0.055006587615283264,"$18,636","$10,877",0.5,0.9684065934065934,"$361,700",$576,0.8683591913493183,0.1316408086506817,0.2013588634959852,2015,36005004100,2184,41.0,0.0,0.0,0.0,62.0,1.0219445061209114
90,"Census Tract 41, Bronx County, New York",90892.8,6483.0,0.27471849452414004,0.3189881227826624,4.237521124851767e-05,0.3629492518895573,0.4476600985221675,0.06988916256157636,"$18,516","$11,837",0.55,0.9407925407925408,"$315,900",$601,0.8202476100924619,0.179752389907538,0.17461051982107048,2014,36005004100,2184,41.0,0.0,0.0,0.0,60.0,1.0876878008398594
91,"Census Tract 41, Bronx County, New York",87177.4,6218.0,0.30492119652621424,0.35525892569958184,4.903846840241464e-05,0.2896429720167256,0.4832655614638724,0.07538317172349078,"$18,021","$10,629",0.5,0.9250799451804476,"$318,300",$574,0.774631751227496,0.2253682487725041,0.1770665808941782,2013,36005004100,2184,41.0,0.0,0.0,0.0,56.0,1.0892009483399034
92,"Census Tract 41, Bronx County, New York",85747.4,6116.0,0.3211249182472204,0.3441792020928712,5.250570932753767e-05,0.2689666448659254,0.4164817749603804,0.12044374009508715,"$18,272","$11,757",0.55,0.8580441640378549,"$237,000",$504,0.6251026778380154,0.37489732216198457,0.25098103335513405,2010,36005004100,2184,41.0,0.0,0.0,0.0,51.0,1.0855887013284062
93,"Census Tract 41, Bronx County, New York",86362.2,6097.0,0.25061505658520583,0.354108577989175,4.110465090785728e-05,0.3437756273577169,0.4112598695502918,0.0923446618606248,"$16,193","$9,061",0.54,0.8648648648648649,"$463,000",$403,0.6984022401581288,0.3015977598418712,0.23011317041167784,2009,36005004100,2184,41.0,0.0,0.0,0.0,51.0,1.081915933848385
94,"Census Tract 42, Bronx County, New York",38150.7,7120.0,0.26853932584269663,0.5327247191011236,3.7716197449816936e-05,0.1476123595505618,0.2678257042253521,0.11487676056338028,"$25,741","$13,846",0.41,0.9651245551601424,"$149,200",$795,0.6325842696629214,0.3674157303370785,0.1667134831460674,2015,36005004200,2810,42.0,0.0,0.0,0.0,54.0,0.9713388900885545
95,"Census Tract 42, Bronx County, New York",40717.3,7599.0,0.212001579155152,0.5563889985524411,2.7898615496137916e-05,0.19028819581523884,0.3136925980289369,0.11113440972950303,"$22,135","$12,418",0.41,0.9724606580829755,"$218,500",$737,0.6725884984866429,0.32741150151335696,0.13712330569811818,2014,36005004200,2810,42.0,0.0,0.0,0.0,53.0,0.9710743670176363
96,"Census Tract 42, Bronx County, New York",39806.4,7429.0,0.2172566967290349,0.4898371247812626,2.92444066131424e-05,0.25750437474761073,0.3326077492381367,0.15955594253373967,"$27,868","$14,492",0.42,0.9660350375402216,"$141,800",$709,0.6072149683672096,0.3927850316327904,0.12060842643693633,2013,36005004200,2810,42.0,0.0,0.0,0.0,54.0,1.0309348970510912
97,"Census Tract 42, Bronx County, New York",37363.0,6973.0,0.08661981930302595,0.4702423634016922,1.2422174000147133e-05,0.4041302165495483,0.2787528868360277,0.13764434180138568,"$35,816","$16,985",0.41,0.9652509652509652,"$211,000",$640,0.5177437968840162,0.4822562031159838,0.05650365696256991,2010,36005004200,2810,42.0,0.0,0.0,0.0,56.0,0.9329825133931566
98,"Census Tract 43, Bronx County, New York",69600.9,6057.0,0.13174839029222388,0.29602113257388146,2.1751426496982644e-05,0.5258378735347532,0.43667997718197377,0.08927552766685681,"$21,448","$11,828",0.5,0.9577333952624244,"$445,800",$780,0.772329536073964,0.22767046392603602,0.25672775301304274,2015,36005004300,2153,43.0,317.0,0.14723641430562007,0.14723641430562007,61.0,0.9656117735123451
99,"Census Tract 43, Bronx County, New York",67118.9,5841.0,0.135422016777949,0.3016606745420305,2.318473151480037e-05,0.5065913370998116,0.3873173764376748,0.11905502020516008,"$21,827","$12,133",0.49,0.9321376635967038,"$444,700",$766,0.7569885096895901,0.2430114903104099,0.2376305427152885,2014,36005004300,2153,43.0,317.0,0.14723641430562007,0.1536597188560349,63.0,0.9770384497109039
100,"Census Tract 43, Bronx County, New York",61292.9,5334.0,0.2174728158980128,0.3689538807649044,4.077105659880254e-05,0.35020622422197223,0.3631647211413748,0.13067444876783402,"$22,359","$12,913",0.5,0.9022443890274314,"$446,300",$675,0.6876888217522659,0.3123111782477341,0.1844769403824522,2013,36005004300,2153,43.0,317.0,0.14723641430562007,0.15810473815461346,53.0,1.0675321607562833
101,"Census Tract 43, Bronx County, New York",53398.6,4647.0,0.21024316763503334,0.3350548741123305,4.5242773323656845e-05,0.35313105229180114,0.4095477386934673,0.10193826274228283,"$24,594","$12,270",0.47,0.8385848535102266,"$423,700",$653,0.667390360399479,0.33260963960052103,0.21519259737465032,2010,36005004300,2153,43.0,317.0,0.14723641430562007,0.1752349364289663,44.0,1.0622740016303975
102,"Census Tract 43, Bronx County, New York",54343.4,4663.0,0.19043534205447135,0.2536993351919365,4.083966160293189e-05,0.4655800986489385,0.4367735117999296,0.07256076083127863,"$25,114","$11,878",0.47,0.8434782608695652,"$417,300",$579,0.6717573671757368,0.3282426328242633,0.23525627278576025,2009,36005004300,2153,43.0,317.0,0.14723641430562007,0.16214833759590794,41.0,1.0201367239326076
103,"Census Tract 44, Bronx County, New York",46749.4,4754.0,0.14135464871686998,0.4154396297854439,2.9733834395639467e-05,0.38157341186369376,0.4228837876614061,0.10796269727403156,"$22,719","$12,126",0.43,0.9579193454120396,"$371,300",$526,0.6606474344857961,0.3393525655142039,0.1773243584350021,2015,36005004400,1711,44.0,0.0,0.0,0.0,63.0,1.0094252429660449
104,"Census Tract 44, Bronx County, New York",47496.7,4830.0,0.1246376811594203,0.3997929606625259,2.5804902931557e-05,0.3623188405797101,0.4291310541310541,0.10078347578347578,"$23,102","$13,272",0.48,0.9743290548424738,"$407,700",$448,0.6481441285001085,0.35185587149989145,0.18571428571428567,2014,36005004400,1711,44.0,0.0,0.0,0.0,63.0,0.9941819655721245
105,"Census Tract 44, Bronx County, New York",47005.1,4780.0,0.14330543933054393,0.4278242677824268,2.9980217433168188e-05,0.28682008368200834,0.4132287759972724,0.08216842823048072,"$21,033","$14,240",0.54,0.9680789320951828,"$432,400",$387,0.6572181938035596,0.34278180619644033,0.17594142259414225,2013,36005004400,1711,44.0,0.0,0.0,0.0,62.0,1.0001734930221255
106,"Census Tract 44, Bronx County, New York",43278.1,4401.0,0.14973869575096568,0.433992274483072,3.402378908224624e-05,0.29243353783231085,0.352081811541271,0.0902118334550767,"$16,086","$13,812",0.59,0.9530162412993041,"$641,800",$350,0.7215370018975332,0.2784629981024668,0.1820040899795501,2010,36005004400,1711,44.0,0.0,0.0,0.0,63.0,1.0065013983632176
107,"Census Tract 44, Bronx County, New York",45617.1,4430.0,0.15530474040632053,0.43769751693002257,3.505750347772472e-05,0.3286681715575621,0.3720767888307155,0.07678883071553229,"$19,813","$13,745",0.58,0.9540906415538551,"$579,900",$382,0.6989068441064639,0.3010931558935361,0.1762979683972912,2009,36005004400,1711,44.0,0.0,0.0,0.0,63.0,1.0169427624445069
108,"Census Tract 46, Bronx County, New York",35801.8,1869.0,0.3060460139111825,0.40823970037453183,0.00016374853606804842,0.25575173889780634,0.2425339366515837,0.21085972850678733,"$40,950","$19,260",0.46,0.9654696132596684,"$187,500",$762,0.5334403424291064,0.4665596575708935,0.12359550561797752,2015,36005004600,724,46.0,0.0,0.0,0.0,51.0,1.0782640260123155
109,"Census Tract 46, Bronx County, New York",31779.1,1659.0,0.2616033755274262,0.3857745629897529,0.00015768738729802663,0.33212778782399033,0.2662565905096661,0.17750439367311072,"$44,297","$22,433",0.42,0.9730496453900708,"$162,500",$744,0.510548523206751,0.489451476793249,0.11874623267028332,2014,36005004600,724,46.0,0.0,0.0,0.0,53.0,1.0857053594987103
