,Fl_ft2,LotArea,NumFloors,norm_gas,BuiltFAR,incomePC,ENERGY STAR Score,eui,log_eui,ZIPCODE,d_ghg,id_ghg,norm_elct,age,log_fl_ft2,log_LotArea,log_norm_gas,predicted_eui,diff_eui
4884,159260.0,531000,4.0,178557.1,0.3,61.264833744565856,1.0,122.9,2.0895518828864543,10471,936.9,721.1,11.7,51,11.978293365811435,13.182517300224076,12.09266371700377,130.8994486004485,57.99944860044849
4885,125976.0,61855,8.0,76084.4,2.04,61.264833744565856,53.0,80.0,1.9030899869919435,10471,398.2,214.2,6.0,37,11.743846691600245,11.032548215296933,11.239598529406054,87.46927064187969,57.46927064187969
4887,189592.0,98900,6.0,5878.8,1.92,61.264833744565856,86.0,69.5,1.8419848045901142,10471,837.8,155.6,2.9,76,12.152629673820035,11.501864517610803,8.67910793843253,76.90534888066873,57.405348880668726
4888,139416.0,80750,6.0,5740.9,1.73,61.264833744565856,71.0,81.4,1.9106244048892007,10471,732.3,120.9,3.0,76,11.845217548340479,11.299113241084903,8.655371271447738,80.66384514717419,49.26384514717418
4889,404890.0,255000,20.0,101215.5,1.59,61.264833744565856,49.0,105.7,2.024074987307426,10471,2730.3,471.7,3.8,57,12.911370704259104,12.449018824140563,11.525007186162728,109.60745202845268,53.90745202845268
4890,400180.0,177500,20.0,114768.4,2.25,61.264833744565856,53.0,103.3,2.0141003215196207,10471,2609.0,444.7,3.6,57,12.899669724870483,12.086725887897607,11.650671463652209,104.73554993068477,51.43554993068477
4891,407920.0,234275,20.0,103422.0,1.74,61.264833744565856,55.0,101.1,2.0047511555910007,10471,2626.6,447.3,3.6,57,12.918826355729037,12.364250917992024,11.546572984382447,106.60956069999382,55.50956069999383
4895,85477.0,10010,12.0,885.5,5.76,77.65458539264141,71.0,34.3,1.5352941200427703,11201,4.7,156.6,9.3,11,11.356002612888336,9.211339872309265,6.786152457222888,77.59252777368485,93.29252777368485
4896,125985.0,21740,9.0,35134.9,3.81,77.65458539264141,37.0,64.0,1.8061799739838869,11201,186.4,262.9,8.7,7,11.743918131227836,9.9869091606752,10.466950217457455,80.08471919065681,66.08471919065681
4898,50932.0,10404,5.0,25745.5,4.9,77.65458539264141,1.0,99.4,1.9973863843973132,11201,135.7,208.1,14.2,107,10.838246688693326,9.249945626568541,10.156015133538496,132.94781032946838,83.54781032946838
4899,160000.0,14950,11.0,84289.7,10.55,77.65458539264141,16.0,79.5,1.9003671286564705,11201,443.3,420.0,8.6,76,11.982929094215963,9.612466578818832,11.342014953844133,90.60690300739935,61.10690300739935
4901,173457.0,44000,7.0,59255.6,3.94,77.65458539264141,25.0,55.6,1.7450747915820577,11201,307.1,426.4,7.3,117,12.063685009035272,10.691944912900398,10.98961556929907,94.1833256948638,88.58332569486379
4902,388000.0,31200,13.0,151274.0,11.27,77.65458539264141,14.0,75.2,1.8762178405916423,11201,782.9,988.9,9.6,111,12.86876061860541,10.348173373797573,11.926848040991066,91.93380032035049,66.73380032035048
4903,123700.0,16307,5.0,31180.5,7.59,77.65458539264141,43.0,51.1,1.7084209001347128,11201,162.9,269.8,7.7,103,11.72561455838058,9.699349742461278,10.347548178403656,88.92155901371339,87.8215590137134
4904,63771.0,10337,12.0,52240.6,6.29,77.65458539264141,2.0,118.3,2.0729847446279304,11201,277.6,204.7,10.8,11,11.063053820541235,9.243484970568485,10.863615249336117,102.81342787665533,34.51342787665533
4905,99201.0,11035,23.0,49564.6,8.34,77.65458539264141,54.0,68.4,1.8350561017201164,11201,259.6,213.7,6.9,11,11.504903373867316,9.308827318690836,10.8110321482236,83.44519167883263,65.04519167883262
4906,379258.0,31389,31.0,142299.7,11.42,77.65458539264141,22.0,76.6,1.884228769632604,11201,749.9,1111.3,10.8,11,12.845971991253295,10.354212792049157,11.865690675853655,88.3554621186023,61.75546211860231
4907,109875.0,22479,7.0,55316.6,4.89,77.65458539264141,64.0,67.7,1.830588668685144,11201,286.8,193.9,5.8,98,11.607098634987478,10.020336819032421,10.920828323297,89.42164894553054,71.72164894553053
4908,89050.0,25000,6.5,37868.9,3.56,77.65458539264141,94.0,46.7,1.6693168805661125,11201,203.5,153.1,4.4,115,11.396953288717807,10.126631103850338,10.541885473735132,89.51976690328348,92.81976690328348
4909,883265.0,313647,15.0,578734.7,2.82,77.65458539264141,68.0,87.6,1.9425041061680808,11201,3387.6,1291.9,5.1,67,13.691380547811407,12.656023428677615,13.26859944774804,105.0035838143137,67.4035838143137
4910,150580.0,14365,13.0,83625.5,10.48,77.65458539264141,15.0,107.4,2.0310042813635367,11201,440.5,316.6,9.7,7,11.922249783404114,9.57254997141339,11.334103776485899,85.44018141182501,28.040181411825003
4911,326609.0,39930,12.0,186212.7,8.18,77.65458539264141,28.0,90.8,1.958085848521085,11201,980.8,833.8,9.1,6,12.696519015783037,10.594883200057266,12.134644847729025,79.21697955191127,38.41697955191127
4912,375600.0,11832,40.0,103027.9,25.75,77.65458539264141,34.0,63.2,1.8007170782823851,11201,550.6,966.9,9.4,9,12.836280026316246,9.378563004390635,11.5427551043185,77.87912625788348,64.67912625788348
4913,235382.0,17000,36.0,140050.5,13.85,77.65458539264141,25.0,87.2,1.9405164849325676,11201,726.7,567.0,8.3,4,12.368965005294188,9.740968623038354,11.849758350835398,88.56441971551924,51.36441971551923
4914,456082.0,15000,51.0,249294.3,30.41,77.65458539264141,45.0,80.1,1.9036325160842376,11201,1283.4,1106.6,8.2,8,13.030427896891428,9.615805480084347,12.42638940523101,88.86668648476417,58.76668648476418
4915,293308.0,21438,25.0,167571.1,10.8,77.65458539264141,53.0,75.2,1.8762178405916423,11201,870.0,543.1,6.1,10,12.588978530420363,9.972920327251465,12.029163017794064,72.88317173924925,47.68317173924925
4916,249114.0,18145,26.0,144173.9,12.58,77.65458539264141,14.0,113.0,2.0530784434834195,11201,755.0,637.7,11.3,6,12.425665901999363,9.806150319647172,11.878775488837723,95.19913114670305,32.19913114670305
4917,90243.0,13545,11.0,49468.9,6.66,77.65458539264141,43.0,92.5,1.9661417327390327,11201,260.5,189.8,8.3,14,11.410261310860145,9.513772754519195,10.809099468276134,86.45201491941361,43.952014919413614
4918,98607.0,12852,11.0,51449.1,7.67,77.65458539264141,40.0,94.8,1.9768083373380665,11201,266.9,358.4,12.6,10,11.498897531985586,9.461254720235749,10.848348248397826,101.36762416995182,56.56762416995183
4919,205296.0,40315,8.0,101213.5,5.09,77.65458539264141,39.0,97.3,1.988112840268352,11201,533.1,645.0,12.2,12,12.2322081191348,10.604478887119122,11.524987426148105,95.02068156181964,47.720681561819646
4920,143297.0,17938,13.0,79415.6,7.63,77.65458539264141,97.0,52.7,1.7218106152125463,11201,410.2,188.3,3.4,10,11.872674678495935,9.794676646677948,11.282450101488465,61.11322897738647,58.41322897738647
4921,62096.0,24000,4.0,48980.1,2.25,77.65458539264141,15.0,124.6,2.095518042323151,11201,268.0,140.2,9.2,107,11.036436853608688,10.085809109330082,10.799169372153727,116.53485747663314,41.93485747663314
4922,352698.0,34821,27.0,241278.9,10.13,77.65458539264141,66.0,77.5,1.8893017025063104,11201,1267.3,391.7,3.7,50,12.77336744566653,10.457975932036732,12.393708804772768,79.33431153890899,51.83431153890899
4925,52012.0,7500,7.0,30905.5,6.93,77.65458539264141,39.0,100.3,2.0013009330204183,11201,264.0,66.5,4.4,78,10.85922974017121,8.922658299524402,10.338689440574376,85.27929564339345,34.979295643393456
4926,441063.0,23325,30.0,156287.5,18.91,77.65458539264141,12.0,90.5,1.9566485792052035,11201,2002.1,808.7,6.2,88,12.99694300136873,10.057281025715545,11.959452538803255,98.24453459095365,57.74453459095365
4927,114445.0,14296,8.0,68606.3,8.01,77.65458539264141,87.0,67.9,1.8318697742805017,11201,360.7,160.9,4.3,118,11.647849637226749,9.567735056839265,11.136139646231936,84.6047800561108,66.70478005611079
4928,450503.0,80605,31.0,433497.6,5.59,77.65458539264141,30.0,110.3,2.0425755124401905,11201,2802.0,856.6,5.4,114,13.018120015275837,11.2973159613101,12.979641538855228,123.07181571919418,62.77181571919418
4929,75120.0,10650,13.0,49021.0,7.05,77.65458539264141,38.0,71.2,1.8524799936368563,11201,260.4,71.4,3.1,93,11.226842113882144,9.273315171137572,10.800004056710831,82.39264512289031,61.19264512289031
4930,78096.0,7500,12.0,24532.2,10.41,77.65458539264141,100.0,43.8,1.6414741105040995,11201,173.4,51.0,2.2,114,11.265694118126929,8.922658299524402,10.107741819329632,75.63552336712667,81.83552336712667
4931,91416.0,14250,10.0,45292.1,6.42,77.65458539264141,95.0,59.0,1.7708520116421442,11201,237.1,122.1,4.2,61,11.42317579682655,9.564512185696797,10.720887903326927,76.65949224077677,67.65949224077677
4932,66400.0,9089,10.0,47075.6,7.31,77.65458539264141,41.0,76.3,1.8825245379548805,11201,247.6,75.7,3.6,93,11.103452335464524,9.11482017011877,10.759510099062823,83.63967947103606,57.339679471036064
4933,55284.0,10196,8.0,27061.5,5.42,77.65458539264141,63.0,73.7,1.867467487859052,11201,211.0,72.6,4.2,30,10.920238814723918,9.229750765496005,10.205867332560967,75.91304063509952,52.21304063509952
4934,113604.0,33605,6.0,73947.6,3.38,77.65458539264141,84.0,67.4,1.82865989653532,11201,392.2,114.4,3.0,82,11.640473995916892,10.422430144404066,11.211112013251237,78.6389513419326,61.23895134193259
4935,154606.0,10700,17.0,90268.2,12.64,77.65458539264141,72.0,75.0,1.8750612633917,11201,474.7,235.5,5.1,29,11.9486352242142,9.277999020449997,11.410540517913931,70.11875557844256,45.11875557844256
4936,66417.0,19413,5.0,58096.3,2.95,77.65458539264141,19.0,92.9,1.9680157139936416,11201,299.7,200.4,8.1,7,11.103708326792335,9.873698223725375,10.969857257507488,90.2685175542576,47.36851755425759
4937,51110.0,6300,10.0,32404.1,8.11,77.65458539264141,89.0,73.4,1.8656960599160703,11201,170.7,60.1,3.9,111,10.841735451762325,8.748304912379623,10.38604023698438,89.01075565669895,65.61075565669894
4938,70645.0,7600,12.0,56546.0,9.3,77.65458539264141,98.0,85.0,1.9294189257142929,11201,289.6,70.9,3.3,89,11.165422614199908,8.935903526274423,10.942809745178671,81.20455795739083,46.20455795739083
4939,116245.0,13800,11.0,78610.0,8.42,77.65458539264141,46.0,87.6,1.9425041061680808,11201,417.5,235.0,6.6,53,11.663455311771926,9.532423871145296,11.272254196787802,84.2290059062884,46.62900590628841
4940,97938.0,12100,12.0,90375.2,8.09,77.65458539264141,66.0,94.3,1.9745116927373283,11201,474.5,109.5,3.5,68,11.49208990438209,9.400960731584833,11.41172517246,78.55863898570286,34.25863898570286
4941,54000.0,7500,8.0,35499.7,7.2,77.65458539264141,83.0,67.2,1.8273692730538251,11201,186.8,47.2,2.7,32,10.896739325546411,8.922658299524402,10.477279524723574,68.05312440311026,50.85312440311026
4943,187200.0,15600,12.0,14613.3,12.0,77.65458539264141,89.0,28.8,1.4593924877592308,11201,77.6,332.5,6.1,105,12.139932843025628,9.655026193237628,9.589687351929289,74.46131407727678,95.66131407727678
4945,182000.0,10000,34.0,106255.4,18.2,77.65458539264141,28.0,84.1,1.924795995797912,11201,547.2,607.8,10.0,17,12.111761966058932,9.210340371976184,11.573600909024604,94.83201390644949,60.732013906449495
4946,89894.0,10000,9.0,17857.0,8.83,77.65458539264141,87.0,45.4,1.657055852857104,11201,95.3,230.7,7.8,7,11.406386477409306,9.210340371976184,9.790150867197125,74.26979469623274,78.86979469623273
4947,76730.0,9750,10.0,49317.7,7.87,77.65458539264141,80.0,72.4,1.8597385661971468,11201,262.7,96.9,4.0,62,11.24804804517171,9.185022563991893,10.806038321965405,77.270963754518,54.87096375451799
4948,66500.0,9600,10.0,31710.0,6.93,77.65458539264141,94.0,65.0,1.8129133566428557,11201,206.8,82.7,3.9,89,11.104957226643945,9.169518377455928,10.364387367532393,83.11300411412235,68.11300411412235
4949,58803.0,10183,6.0,33317.6,5.77,77.65458539264141,81.0,66.1,1.82020145948564,11201,175.4,64.7,3.6,60,10.981948152993384,9.228474942171665,10.413841064875054,76.42473005699678,60.324730056996785
4951,51276.0,10295,6.0,25400.1,4.98,77.65458539264141,13.0,87.4,1.9415114326344032,11201,133.1,163.6,11.3,5,10.844978085432025,9.23941361946189,10.142508390006752,101.17071461023467,63.77071461023466
4952,62400.0,5046,13.0,37082.0,12.37,77.65458539264141,10.0,98.9,1.9951962915971797,11201,287.2,153.4,7.7,90,11.041320554357519,8.526351129201004,10.520886955657799,99.36155313569893,50.46155313569892
4953,93500.0,8020,12.0,48576.4,11.66,77.65458539264141,53.0,76.5,1.8836614351536176,11201,330.6,161.0,5.4,91,11.44571671527678,8.98969370086056,10.790893095240502,85.26142904683802,58.76142904683802
4954,180000.0,8450,32.0,77021.4,21.3,77.65458539264141,24.0,82.5,1.916453948549925,11201,641.0,335.9,6.5,90,12.100712129872347,9.041921720351219,11.251838584300556,94.08103616909966,61.58103616909966
4955,63224.0,15015,6.0,33452.5,4.21,77.65458539264141,84.0,64.7,1.8109042806687004,11201,175.7,64.9,3.5,100,11.05443925488481,9.616804980417431,10.417881801179144,85.28549109042925,70.58549109042924
4957,336878.0,29000,17.0,155894.6,11.82,77.65458539264141,2.0,101.4,2.0060379549973173,11201,831.2,1045.6,12.9,91,12.72747612598608,10.275051108968611,11.956935416857775,108.00404528246622,56.60404528246622
4958,100000.0,8377,13.0,54113.0,11.94,77.65458539264141,63.0,68.7,1.8369567370595503,11201,346.2,172.8,5.0,36,11.512925464970229,9.033245134153809,10.898829731716788,72.91671736542533,54.216717365425325
4959,66878.0,9533,11.0,30953.6,5.66,77.65458539264141,67.0,60.5,1.7817553746524688,11201,159.3,120.6,5.7,11,11.110625343005221,9.162514742493578,10.340244587988227,75.5620824819238,65.0620824819238
4962,54176.0,46000,5.0,6303.0,0.89,77.65458539264141,99.0,32.3,1.5092025223311027,11201,33.5,85.8,5.5,7,10.899993284932862,10.736396675471232,8.74878098951311,82.14279801983183,99.84279801983183
4963,84695.0,34400,4.0,36235.9,2.48,77.65458539264141,82.0,52.4,1.7193312869837267,11201,190.0,83.8,3.4,13,11.346811847020483,10.44581184336149,10.497805619098871,67.86643820246962,65.46643820246962
4964,151676.0,31600,6.0,58859.5,4.8,77.65458539264141,100.0,40.9,1.611723308007342,11201,315.3,108.0,2.1,65,11.929501945833103,10.360912399575003,10.982908527018118,63.44293943395286,72.54293943395285
4966,141335.0,44855,6.0,63234.2,1.85,77.65458539264141,91.0,58.8,1.7693773260761383,11201,330.2,203.2,4.7,21,11.858888237929285,10.711190343993383,11.054600573012415,70.35241024801182,61.552410248011824
4967,141335.0,44855,6.0,38499.6,1.05,77.65458539264141,100.0,34.7,1.5403294747908738,11201,199.6,112.1,2.6,21,11.858888237929285,10.711190343993383,10.558403130611513,58.77189826906688,74.07189826906688
4969,58350.0,9512,11.0,16701.1,4.62,77.65458539264141,95.0,43.2,1.6354837468149122,11201,87.4,72.6,4.3,9,10.974214637714702,9.160309438370618,9.7232298644991,69.69652773612724,76.49652773612723
4970,442714.0,42031,42.0,315037.6,10.53,77.65458539264141,70.0,71.4,1.8536982117761744,11201,1656.8,957.2,5.7,9,13.000679242344889,10.64616272024527,12.66044727576369,87.88830814205119,66.48830814205118
4972,400436.0,25500,27.0,237007.8,15.74,77.65458539264141,3.0,99.2,1.996511672154179,11201,1234.2,1375.7,11.9,99,12.900309232471443,10.146433731146518,12.375848330968106,110.70203522995584,61.50203522995584
4975,187667.0,77016,15.0,107946.3,2.44,77.65458539264141,68.0,81.8,1.9127533036713233,11201,689.6,251.5,4.6,59,12.142424394651075,11.251768471457803,11.589389160228174,87.5749656854742,55.7749656854742
4976,187667.0,78478,15.0,112015.9,2.39,77.65458539264141,66.0,83.1,1.9196010237841108,11201,695.0,255.2,4.7,59,12.142424394651075,11.27057360971472,11.62639610448697,88.29916213990937,55.199162139909376
4977,325000.0,131405,15.0,300412.4,2.47,77.65458539264141,53.0,103.9,2.0166155475571776,11201,1571.6,385.7,4.1,60,12.691580461311874,11.786039436059077,12.612911476315798,92.69202488385667,38.79202488385667
4978,335187.0,13628,36.0,144389.3,24.6,77.65458539264141,42.0,74.7,1.8733206018153987,11201,759.9,891.4,9.1,10,12.722443864021763,9.519881778780857,11.880268402972352,82.15247893350569,57.45247893350569
4979,107000.0,29745,6.0,30463.5,3.6,49.49849773755656,84.0,60.0,1.7781512503836436,11217,274.5,120.7,4.2,117,11.580584113444043,10.300416329622006,10.324284524641275,88.42973410425063,78.42973410425063
4980,148500.0,13500,14.0,112092.2,11.0,49.49849773755656,14.0,99.6,1.9982593384236984,11217,590.2,304.6,7.1,90,11.908340237224891,9.51044496442652,11.62707702590791,94.20532138397718,44.605321383977184
4982,88534.0,17832,8.0,48421.4,4.97,49.49849773755656,51.0,66.4,1.8221680793680173,11217,254.9,251.0,7.5,11,11.391141938008436,9.788749875065704,10.787697143746094,83.40100395253766,67.00100395253766
4984,58590.0,6467,10.0,15391.1,9.06,49.49849773755656,51.0,55.9,1.7474118078864234,11217,80.4,176.1,9.4,8,10.978319312538835,8.774467601446593,9.641544699262466,88.58683215955612,82.68683215955613
4985,62292.0,9340,8.0,1418.0,6.67,49.49849773755656,100.0,25.0,1.3979400086720375,11217,7.7,113.4,6.5,11,11.03958828561523,9.142061531222888,7.257002707092073,70.99903753811202,95.99903753811202
4988,57786.0,13668,6.0,31095.8,4.23,49.49849773755656,100.0,63.5,1.802773725291976,11217,163.0,65.2,3.7,80,10.964501810788919,9.522812613235182,10.344828040815981,84.2314463480248,70.7314463480248
4989,70042.0,12994,6.0,26839.2,5.39,49.49849773755656,100.0,45.6,1.658964842664435,11217,140.8,58.3,2.8,97,11.156850341103464,9.472242991440476,10.197618784382088,78.58183538678367,82.98183538678367
4990,57700.0,8712,10.0,34450.8,6.62,49.49849773755656,77.0,70.6,1.848804701051804,11217,176.6,62.3,3.7,91,10.96301245249619,9.072456664612796,10.447287498233134,85.76520991558536,65.16520991558536
4991,64125.0,5288,16.0,845.0,12.13,49.49849773755656,41.0,90.1,1.9547247909790633,11217,383.7,78.6,4.1,89,11.06858958247307,8.573195381531523,6.739336627357174,80.01683296901274,39.916832969012745
4992,72900.0,15624,6.0,48719.9,4.67,49.49849773755656,84.0,71.3,1.8530895298518653,11217,252.7,79.4,3.5,76,11.19684391799675,9.656563472556515,10.793842849836516,81.09442087398517,59.794420873985175
4993,65000.0,5575,14.0,24621.3,11.66,49.49849773755656,97.0,47.4,1.675778341674085,11217,126.9,57.5,3.1,90,11.082142548877775,8.62604759632832,10.111367200943949,78.12682695525723,80.72682695525722
4995,269018.0,85130,9.0,144294.5,3.16,49.49849773755656,49.0,72.9,1.8627275283179747,11217,750.1,462.8,5.9,15,12.502533570843442,11.351934778878103,11.87961162899745,75.34567419704625,52.445674197046245
4996,324346.0,41600,15.0,241874.9,7.8,49.49849773755656,22.0,93.6,1.9712758487381048,11217,1271.0,533.9,5.6,43,12.689566126208135,10.635855446249355,12.396175929329406,81.83520143112591,38.235201431125915
4997,150880.0,16283,10.0,29328.1,8.43,49.49849773755656,29.0,62.9,1.7986506454452689,11217,156.9,392.6,11.2,8,11.924240097867285,9.697876897764221,10.286301379784529,85.37243359988415,72.47243359988414
5001,287518.0,20263,41.0,275553.5,13.53,49.49849773755656,1.0,145.7,2.16345955176999,11217,1460.1,1176.1,14.1,90,12.569040745955352,9.91655184186533,12.526537081099702,139.28093963498168,43.58093963498169
5002,72781.0,5760,15.0,51597.3,12.64,49.49849773755656,80.0,87.7,1.9429995933660404,11217,271.4,113.4,5.3,88,11.19521021111023,8.658692753689937,10.851224624519228,89.43900770945618,51.739007709456175
5003,73228.0,25045,5.0,49587.4,2.84,45.874472155051066,4.0,90.5,1.9566485792052035,11231,254.0,279.5,11.0,96,11.201333140470906,10.128429485791717,10.811492048183295,119.95904222628678,79.45904222628678
5004,70403.0,16453,8.0,51932.9,4.28,45.874472155051066,58.0,80.8,1.9074113607745864,11231,266.1,143.5,5.9,127,11.161991154874562,9.70826311038665,10.857707779685056,103.89730765937843,73.09730765937843
