,Statistics,Population Density (per sq. mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's degree or More,Median household income (In 2013 Inflation Adjusted Dollars),Per capita income (In 2013 Inflation adjusted dollars),Gini Index,Occupied,Median year structure built,Median value,Median Gross Rent,Under 2.00 (Poor or struggling),2.00 and Over (Doing ok),Foreign Born:,Population 25 Years and Over:,Housing units:,Population for whom poverty status Is determined:,year
3575,Unnamed: 3576,,,0.039,0.835,0.11599999999999999,0.004,0.14,0.29100000000000004,,,,0.932,,,,0.179,0.821,0.359,,,,2013
3576,"Census Tract 599, Queens County, New York",27554.6,1352.0,1201.0,0.0,80.0,33.0,165.0,209.0,"$59,286","$34,023",0.45,610.0,1939.0,"$470,500","$1,393",262.0,1089.0,364.0,1023.0,617.0,1351.0,2013
3577,Unnamed: 3578,,,0.888,0.0,0.059000000000000004,0.024,0.161,0.204,,,,0.9890000000000001,,,,0.19399999999999998,0.8059999999999999,0.26899999999999996,,,,2013
3578,"Census Tract 600, Queens County, New York",14099.2,962.0,17.0,920.0,7.0,3.0,15.0,217.0,"$64,702","$32,296",0.33,383.0,1948.0,"$368,500","$1,313",189.0,773.0,257.0,668.0,395.0,962.0,2013
3579,Unnamed: 3580,,,0.018000000000000002,0.956,0.006999999999999999,0.003,0.023,0.325,,,,0.97,,,,0.19699999999999998,0.804,0.267,,,,2013
3580,"Census Tract 601, Queens County, New York",33341.7,1988.0,1627.0,29.0,17.0,299.0,273.0,436.0,"$65,087","$29,037",0.41,803.0,1939.0,"$456,200","$1,358",556.0,1416.0,743.0,1460.0,812.0,1972.0,2013
3581,Unnamed: 3582,,,0.818,0.015,0.009000000000000001,0.15,0.187,0.299,,,,0.9890000000000001,,,,0.282,0.718,0.374,,,,2013
3582,"Census Tract 603, Queens County, New York",27218.1,1906.0,1651.0,5.0,34.0,154.0,94.0,450.0,"$66,786","$37,568",0.45,720.0,1950.0,"$529,800","$1,520",378.0,1528.0,463.0,1485.0,729.0,1906.0,2013
3583,Unnamed: 3584,,,0.866,0.003,0.018000000000000002,0.081,0.063,0.303,,,,0.988,,,,0.198,0.802,0.243,,,,2013
3584,"Census Tract 606, Queens County, New York",14760.7,1227.0,31.0,1139.0,0.0,35.0,100.0,289.0,"$84,821","$38,476",0.37,459.0,1947.0,"$390,600","$1,531",157.0,1070.0,315.0,954.0,472.0,1227.0,2013
3585,Unnamed: 3586,,,0.025,0.9279999999999999,0.0,0.028999999999999998,0.105,0.303,,,,0.973,,,,0.128,0.872,0.257,,,,2013
3586,"Census Tract 607.01, Queens County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2013
3587,Unnamed: 3588,,,,,,,,,,,,,,,,,,,,,,2013
3588,"Census Tract 608, Queens County, New York",18030.4,1472.0,0.0,1456.0,0.0,0.0,111.0,315.0,"$92,339","$30,074",0.32,458.0,1948.0,"$396,000",$870,170.0,1295.0,635.0,1005.0,512.0,1465.0,2013
3589,Unnamed: 3590,,,0.0,0.9890000000000001,0.0,0.0,0.11,0.313,,,,0.895,,,,0.11599999999999999,0.884,0.431,,,,2013
3590,"Census Tract 610, Queens County, New York",17934.9,1643.0,97.0,1486.0,15.0,1.0,91.0,316.0,"$71,985","$27,079",0.34,433.0,1947.0,"$421,100","$1,750",145.0,1498.0,472.0,1057.0,450.0,1643.0,2013
3591,Unnamed: 3592,,,0.059000000000000004,0.904,0.009000000000000001,0.001,0.086,0.299,,,,0.9620000000000001,,,,0.08800000000000001,0.912,0.287,,,,2013
3592,"Census Tract 612, Queens County, New York",15540.3,1575.0,109.0,1457.0,0.0,0.0,103.0,373.0,"$96,250","$35,486",0.35,506.0,1945.0,"$394,100",,129.0,1446.0,760.0,1224.0,523.0,1575.0,2013
3593,Unnamed: 3594,,,0.069,0.925,0.0,0.0,0.084,0.305,,,,0.968,,,,0.08199999999999999,0.9179999999999999,0.483,,,,2013
3594,"Census Tract 613.01, Queens County, New York",20656.9,5694.0,4545.0,127.0,692.0,277.0,794.0,739.0,"$53,125","$23,590",0.42,2026.0,1939.0,"$557,600","$1,243",2005.0,3689.0,2491.0,3965.0,2078.0,5694.0,2013
3595,Unnamed: 3596,,,0.7979999999999999,0.022000000000000002,0.122,0.049,0.2,0.18600000000000003,,,,0.975,,,,0.35200000000000004,0.648,0.43799999999999994,,,,2013
3596,"Census Tract 613.02, Queens County, New York",37.3,7.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,3.0,,,,0.0,7.0,0.0,7.0,3.0,7.0,2013
3597,Unnamed: 3598,,,0.429,0.5710000000000001,0.0,0.0,0.0,0.0,,,,1.0,,,,0.0,1.0,0.0,,,,2013
3598,"Census Tract 614, Queens County, New York",13284.2,1325.0,26.0,1224.0,0.0,21.0,79.0,249.0,"$101,406","$29,779",0.23,370.0,1948.0,"$401,400",,137.0,1188.0,682.0,970.0,405.0,1325.0,2013
3599,Unnamed: 3600,,,0.02,0.924,0.0,0.016,0.081,0.257,,,,0.914,,,,0.10300000000000001,0.897,0.515,,,,2013
3600,"Census Tract 616.01, Queens County, New York",15716.5,2287.0,24.0,2230.0,19.0,5.0,164.0,660.0,"$88,506","$31,339",0.31,673.0,1948.0,"$414,200",$860,181.0,2106.0,930.0,1684.0,682.0,2287.0,2013
3601,Unnamed: 3602,,,0.011000000000000001,0.975,0.008,0.002,0.09699999999999999,0.392,,,,0.987,,,,0.079,0.9209999999999999,0.40700000000000003,,,,2013
3602,"Census Tract 616.02, Queens County, New York",7716.1,1259.0,82.0,1092.0,0.0,31.0,49.0,226.0,"$90,192","$35,285",0.36,398.0,1954.0,"$416,500","$2,001",260.0,999.0,429.0,927.0,407.0,1259.0,2013
3603,Unnamed: 3604,,,0.065,0.867,0.0,0.025,0.053,0.244,,,,0.978,,,,0.207,0.794,0.341,,,,2013
3604,"Census Tract 618, Queens County, New York",18046.3,1689.0,61.0,1569.0,13.0,0.0,145.0,338.0,"$62,564","$32,777",0.35,724.0,1950.0,"$310,300","$1,077",273.0,1398.0,798.0,1244.0,753.0,1671.0,2013
3605,Unnamed: 3606,,,0.036000000000000004,0.929,0.008,0.0,0.11699999999999999,0.272,,,,0.9620000000000001,,,,0.163,0.8370000000000001,0.473,,,,2013
3606,"Census Tract 619, Queens County, New York",29898.8,2975.0,2697.0,40.0,54.0,113.0,376.0,444.0,"$65,227","$30,304",0.41,1014.0,1939.0,"$477,800","$1,239",804.0,2142.0,904.0,2126.0,1139.0,2946.0,2013
3607,Unnamed: 3608,,,0.907,0.013000000000000001,0.018000000000000002,0.038,0.177,0.209,,,,0.89,,,,0.273,0.727,0.304,,,,2013
3608,"Census Tract 620, Queens County, New York",16690.5,1389.0,50.0,1075.0,184.0,44.0,98.0,288.0,"$84,196","$31,922",0.37,451.0,1945.0,"$384,300",,186.0,1203.0,521.0,1059.0,516.0,1389.0,2013
3609,Unnamed: 3610,,,0.036000000000000004,0.774,0.133,0.032,0.09300000000000001,0.272,,,,0.8740000000000001,,,,0.134,0.866,0.375,,,,2013
3610,"Census Tract 621, Queens County, New York",25970.7,2655.0,2416.0,7.0,63.0,143.0,381.0,405.0,"$55,117","$27,786",0.45,1002.0,1939.0,"$483,200","$1,290",838.0,1817.0,645.0,1913.0,1107.0,2655.0,2013
3611,Unnamed: 3612,,,0.91,0.003,0.024,0.054000000000000006,0.19899999999999998,0.212,,,,0.905,,,,0.316,0.684,0.243,,,,2013
3612,"Census Tract 622, Queens County, New York",9866.7,1671.0,18.0,1600.0,27.0,12.0,167.0,364.0,"$78,714","$35,305",0.35,644.0,1946.0,"$416,100","$1,420",222.0,1449.0,597.0,1302.0,684.0,1671.0,2013
3613,Unnamed: 3614,,,0.011000000000000001,0.958,0.016,0.006999999999999999,0.128,0.28,,,,0.9420000000000001,,,,0.133,0.867,0.35700000000000004,,,,2013
3614,"Census Tract 623, Queens County, New York",32724.8,1978.0,1817.0,0.0,0.0,82.0,168.0,245.0,"$49,861","$25,362",0.4,771.0,1939.0,"$550,100","$1,242",631.0,1347.0,582.0,1475.0,801.0,1978.0,2013
3615,Unnamed: 3616,,,0.919,0.0,0.0,0.042,0.114,0.166,,,,0.963,,,,0.319,0.6809999999999999,0.294,,,,2013
3616,"Census Tract 624, Queens County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2013
3617,Unnamed: 3618,,,,,,,,,,,,,,,,,,,,,,2013
3618,"Census Tract 625, Queens County, New York",30515.1,2342.0,2141.0,29.0,44.0,126.0,268.0,331.0,"$65,375","$32,775",0.38,977.0,1939.0,"$536,100","$1,191",431.0,1911.0,709.0,1877.0,1008.0,2342.0,2013
3619,Unnamed: 3620,,,0.914,0.012,0.019,0.054000000000000006,0.14300000000000002,0.17600000000000002,,,,0.9690000000000001,,,,0.184,0.816,0.303,,,,2013
3620,"Census Tract 626, Queens County, New York",18763.8,3135.0,261.0,2811.0,18.0,15.0,517.0,494.0,"$84,844","$28,874",0.39,919.0,1947.0,"$377,400","$1,314",775.0,2348.0,1032.0,2211.0,931.0,3123.0,2013
3621,Unnamed: 3622,,,0.083,0.897,0.006,0.005,0.23399999999999999,0.223,,,,0.987,,,,0.248,0.752,0.32899999999999996,,,,2013
3622,"Census Tract 627, Queens County, New York",46002.2,2794.0,2468.0,0.0,16.0,224.0,364.0,181.0,"$61,331","$23,256",0.41,913.0,1939.0,"$445,900","$1,504",811.0,1983.0,930.0,1930.0,990.0,2794.0,2013
3623,Unnamed: 3624,,,0.883,0.0,0.006,0.08,0.18899999999999997,0.094,,,,0.922,,,,0.29,0.71,0.33299999999999996,,,,2013
3624,"Census Tract 629, Queens County, New York",45391.9,3049.0,2609.0,64.0,88.0,165.0,424.0,394.0,"$47,278","$24,484",0.44,1048.0,1939.0,"$436,400","$1,226",1066.0,1983.0,596.0,1939.0,1103.0,3049.0,2013
3625,Unnamed: 3626,,,0.856,0.021,0.028999999999999998,0.054000000000000006,0.21899999999999997,0.203,,,,0.95,,,,0.35,0.65,0.196,,,,2013
3626,"Census Tract 630, Queens County, New York",22760.7,1680.0,29.0,1611.0,0.0,0.0,149.0,360.0,"$78,287","$32,335",0.36,525.0,1939.0,"$345,600","$2,001",218.0,1454.0,457.0,1230.0,553.0,1672.0,2013
3627,Unnamed: 3628,,,0.017,0.9590000000000001,0.0,0.0,0.121,0.293,,,,0.9490000000000001,,,,0.13,0.87,0.272,,,,2013
3628,"Census Tract 632, Queens County, New York",16706.0,1913.0,19.0,1751.0,71.0,23.0,180.0,447.0,"$86,458","$30,909",0.34,615.0,1941.0,"$393,800","$1,152",207.0,1706.0,723.0,1334.0,683.0,1913.0,2013
3629,Unnamed: 3630,,,0.01,0.915,0.037000000000000005,0.012,0.135,0.335,,,,0.9,,,,0.10800000000000001,0.892,0.37799999999999995,,,,2013
3630,"Census Tract 633.01, Queens County, New York",21444.6,1114.0,1054.0,0.0,0.0,48.0,217.0,214.0,"$65,682","$29,416",0.43,480.0,1939.0,"$538,300","$1,391",216.0,886.0,242.0,892.0,573.0,1102.0,2013
3631,Unnamed: 3632,,,0.946,0.0,0.0,0.043,0.243,0.24,,,,0.838,,,,0.196,0.804,0.217,,,,2013
3632,"Census Tract 633.02, Queens County, New York",32088.9,1655.0,1595.0,9.0,0.0,8.0,125.0,215.0,"$72,208","$38,695",0.44,585.0,1939.0,"$447,900","$1,571",303.0,1352.0,411.0,1237.0,640.0,1655.0,2013
3633,Unnamed: 3634,,,0.9640000000000001,0.005,0.0,0.005,0.10099999999999999,0.174,,,,0.914,,,,0.183,0.8170000000000001,0.248,,,,2013
3634,"Census Tract 635, Queens County, New York",32085.6,2350.0,2302.0,36.0,0.0,1.0,249.0,369.0,"$51,397","$25,416",0.36,803.0,1939.0,"$498,900","$1,347",547.0,1786.0,623.0,1609.0,949.0,2333.0,2013
3635,Unnamed: 3636,,,0.98,0.015,0.0,0.0,0.155,0.22899999999999998,,,,0.846,,,,0.235,0.7659999999999999,0.265,,,,2013
3636,"Census Tract 637, Queens County, New York",10820.4,2892.0,2594.0,29.0,113.0,39.0,274.0,584.0,"$66,771","$31,717",0.37,1088.0,1939.0,"$508,400","$1,478",430.0,2462.0,774.0,2129.0,1241.0,2892.0,2013
3637,Unnamed: 3638,,,0.897,0.01,0.039,0.013999999999999999,0.129,0.27399999999999997,,,,0.877,,,,0.149,0.851,0.268,,,,2013
3638,"Census Tract 638, Queens County, New York",15406.0,4119.0,235.0,3529.0,234.0,34.0,418.0,663.0,"$87,943","$26,168",0.31,1089.0,1949.0,"$403,100","$1,345",685.0,3434.0,1799.0,2685.0,1110.0,4119.0,2013
3639,Unnamed: 3640,,,0.057,0.857,0.057,0.008,0.156,0.247,,,,0.981,,,,0.166,0.8340000000000001,0.43700000000000006,,,,2013
3640,"Census Tract 639, Queens County, New York",25199.6,2473.0,1876.0,70.0,348.0,122.0,294.0,562.0,"$72,953","$32,740",0.4,993.0,1943.0,"$443,500","$1,160",420.0,2037.0,1171.0,1754.0,1045.0,2457.0,2013
3641,Unnamed: 3642,,,0.759,0.027999999999999997,0.141,0.049,0.168,0.32,,,,0.95,,,,0.171,0.8290000000000001,0.474,,,,2013
3642,"Census Tract 641.01, Queens County, New York",56279.8,1965.0,1613.0,12.0,190.0,118.0,178.0,460.0,"$54,743","$33,636",0.37,883.0,1954.0,"$208,900","$1,075",385.0,1580.0,939.0,1531.0,993.0,1965.0,2013
3643,Unnamed: 3644,,,0.821,0.006,0.09699999999999999,0.06,0.11599999999999999,0.301,,,,0.889,,,,0.196,0.804,0.478,,,,2013
3644,"Census Tract 641.02, Queens County, New York",147.1,126.0,126.0,0.0,0.0,0.0,39.0,14.0,"$35,417","$25,304",0.41,73.0,1955.0,"$236,100",,35.0,91.0,30.0,99.0,86.0,126.0,2013
3645,Unnamed: 3646,,,1.0,0.0,0.0,0.0,0.39399999999999996,0.141,,,,0.8490000000000001,,,,0.278,0.722,0.23800000000000002,,,,2013
3646,"Census Tract 645, Queens County, New York",16746.0,1991.0,1011.0,16.0,645.0,256.0,215.0,587.0,"$82,406","$41,243",0.46,757.0,1951.0,"$604,000","$1,510",299.0,1692.0,744.0,1549.0,795.0,1991.0,2013
3647,Unnamed: 3648,,,0.508,0.008,0.324,0.129,0.139,0.379,,,,0.9520000000000001,,,,0.15,0.85,0.374,,,,2013
3648,"Census Tract 646, Queens County, New York",17776.3,2764.0,40.0,2543.0,0.0,130.0,388.0,485.0,"$79,583","$35,068",0.42,915.0,1945.0,"$430,400","$1,398",523.0,2197.0,1113.0,2058.0,965.0,2720.0,2013
3649,Unnamed: 3650,,,0.015,0.92,0.0,0.047,0.18899999999999997,0.23600000000000002,,,,0.948,,,,0.192,0.8079999999999999,0.40299999999999997,,,,2013
3650,"Census Tract 650, Queens County, New York",19430.5,3002.0,35.0,2783.0,0.0,16.0,166.0,672.0,"$90,469","$30,142",0.34,894.0,1944.0,"$406,600","$1,110",349.0,2653.0,1014.0,2147.0,909.0,3002.0,2013
3651,Unnamed: 3652,,,0.012,0.927,0.0,0.005,0.077,0.313,,,,0.9840000000000001,,,,0.11599999999999999,0.884,0.33799999999999997,,,,2013
3652,"Census Tract 654, Queens County, New York",11397.4,2928.0,427.0,2323.0,124.0,6.0,104.0,631.0,"$87,219","$30,687",0.31,897.0,1953.0,"$416,400","$1,633",321.0,2593.0,1122.0,1963.0,951.0,2914.0,2013
3653,Unnamed: 3654,,,0.146,0.7929999999999999,0.042,0.002,0.053,0.321,,,,0.943,,,,0.11,0.89,0.38299999999999995,,,,2013
3654,"Census Tract 655.01, Queens County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2013
3655,Unnamed: 3656,,,,,,,,,,,,,,,,,,,,,,2013
3656,"Census Tract 656, Queens County, New York",23199.6,5135.0,321.0,4612.0,123.0,68.0,402.0,792.0,"$66,215","$25,958",0.38,1449.0,1959.0,"$445,000","$1,740",995.0,4129.0,2030.0,3227.0,1487.0,5124.0,2013
3657,Unnamed: 3658,,,0.063,0.898,0.024,0.013000000000000001,0.125,0.245,,,,0.9740000000000001,,,,0.19399999999999998,0.8059999999999999,0.395,,,,2013
3658,"Census Tract 657.02, Queens County, New York",29149.1,1633.0,1409.0,112.0,49.0,34.0,242.0,219.0,"$70,556","$31,070",0.37,682.0,1961.0,"$493,900","$1,245",385.0,1248.0,520.0,1264.0,755.0,1633.0,2013
3659,Unnamed: 3660,,,0.863,0.069,0.03,0.021,0.192,0.17300000000000001,,,,0.903,,,,0.23600000000000002,0.764,0.318,,,,2013
3660,"Census Tract 657.03, Queens County, New York",24844.3,2564.0,2466.0,4.0,33.0,41.0,202.0,484.0,"$62,083","$33,317",0.4,1041.0,1943.0,"$518,200","$1,339",417.0,2146.0,566.0,1985.0,1105.0,2563.0,2013
3661,Unnamed: 3662,,,0.9620000000000001,0.002,0.013000000000000001,0.016,0.102,0.244,,,,0.9420000000000001,,,,0.163,0.8370000000000001,0.221,,,,2013
3662,"Census Tract 659, Queens County, New York",24305.9,1822.0,1789.0,0.0,25.0,0.0,107.0,562.0,"$103,242","$40,767",0.33,733.0,1946.0,"$483,700","$1,362",198.0,1624.0,462.0,1376.0,785.0,1822.0,2013
3663,Unnamed: 3664,,,0.982,0.0,0.013999999999999999,0.0,0.078,0.408,,,,0.934,,,,0.109,0.8909999999999999,0.254,,,,2013
3664,"Census Tract 660, Queens County, New York",24260.1,3628.0,504.0,2963.0,116.0,45.0,176.0,575.0,"$96,420","$28,298",0.3,1004.0,1952.0,"$448,100","$1,723",530.0,3098.0,1367.0,2242.0,1036.0,3628.0,2013
3665,Unnamed: 3666,,,0.139,0.8170000000000001,0.032,0.012,0.079,0.257,,,,0.9690000000000001,,,,0.146,0.8540000000000001,0.377,,,,2013
3666,"Census Tract 661, Queens County, New York",27598.7,1421.0,1334.0,8.0,74.0,5.0,230.0,384.0,"$80,521","$40,284",0.4,602.0,1957.0,"$588,500","$1,343",203.0,1218.0,368.0,1237.0,688.0,1421.0,2013
3667,Unnamed: 3668,,,0.9390000000000001,0.006,0.052000000000000005,0.004,0.18600000000000003,0.31,,,,0.875,,,,0.14300000000000002,0.857,0.259,,,,2013
3668,"Census Tract 663, Queens County, New York",12926.3,2620.0,2399.0,0.0,221.0,0.0,280.0,719.0,"$76,806","$33,077",0.4,950.0,1939.0,"$569,600","$2,001",450.0,2158.0,886.0,1914.0,978.0,2608.0,2013
3669,Unnamed: 3670,,,0.9159999999999999,0.0,0.084,0.0,0.146,0.376,,,,0.971,,,,0.17300000000000001,0.828,0.33799999999999997,,,,2013
3670,"Census Tract 664, Queens County, New York",10251.5,10846.0,720.0,9124.0,354.0,361.0,564.0,2347.0,"$86,658","$30,021",0.38,3147.0,1959.0,"$413,600","$1,617",2620.0,8226.0,4465.0,6581.0,3232.0,10846.0,2013
3671,Unnamed: 3672,,,0.066,0.841,0.033,0.033,0.086,0.35700000000000004,,,,0.9740000000000001,,,,0.242,0.758,0.41200000000000003,,,,2013
3672,"Census Tract 665.01, Queens County, New York",26955.6,3415.0,3314.0,78.0,10.0,1.0,478.0,746.0,"$61,577","$32,813",0.45,1407.0,1960.0,"$585,900","$1,625",1059.0,2344.0,968.0,2514.0,1540.0,3403.0,2013
3673,Unnamed: 3674,,,0.97,0.023,0.003,0.0,0.19,0.297,,,,0.914,,,,0.311,0.6890000000000001,0.284,,,,2013
3674,"Census Tract 667.01, Queens County, New York",28441.6,2778.0,2506.0,36.0,29.0,193.0,329.0,553.0,"$74,583","$33,584",0.44,1025.0,1952.0,"$547,500","$1,344",368.0,2410.0,730.0,1944.0,1111.0,2778.0,2013
3675,Unnamed: 3676,,,0.902,0.013000000000000001,0.01,0.07,0.16899999999999998,0.285,,,,0.9229999999999999,,,,0.133,0.868,0.263,,,,2013
3676,"Census Tract 669, Queens County, New York",30009.9,1855.0,1769.0,17.0,69.0,0.0,158.0,544.0,"$74,297","$30,750",0.31,659.0,1955.0,"$601,100","$1,345",395.0,1460.0,361.0,1355.0,700.0,1855.0,2013
3677,Unnamed: 3678,,,0.9540000000000001,0.009000000000000001,0.037000000000000005,0.0,0.11699999999999999,0.402,,,,0.941,,,,0.213,0.787,0.195,,,,2013
3678,"Census Tract 671, Queens County, New York",23163.6,2049.0,1810.0,19.0,154.0,10.0,255.0,585.0,"$64,338","$32,992",0.42,819.0,1943.0,"$554,000","$1,525",271.0,1778.0,565.0,1498.0,865.0,2049.0,2013
3679,Unnamed: 3680,,,0.883,0.009000000000000001,0.075,0.005,0.17,0.391,,,,0.9470000000000001,,,,0.132,0.868,0.276,,,,2013
3680,"Census Tract 677, Queens County, New York",27299.2,1960.0,1706.0,13.0,231.0,6.0,117.0,570.0,"$113,833","$47,820",0.41,712.0,1939.0,"$602,600","$1,292",123.0,1837.0,432.0,1445.0,749.0,1960.0,2013
3681,Unnamed: 3682,,,0.87,0.006999999999999999,0.11800000000000001,0.003,0.081,0.395,,,,0.951,,,,0.063,0.937,0.22,,,,2013
3682,"Census Tract 679, Queens County, New York",39197.0,3820.0,3153.0,133.0,409.0,84.0,575.0,973.0,"$44,531","$28,749",0.46,1635.0,1952.0,"$540,300","$1,121",1099.0,2347.0,2216.0,3136.0,1720.0,3446.0,2013
3683,Unnamed: 3684,,,0.825,0.035,0.107,0.022000000000000002,0.183,0.31,,,,0.951,,,,0.319,0.6809999999999999,0.58,,,,2013
3684,"Census Tract 680, Queens County, New York",16659.7,4948.0,295.0,4205.0,201.0,225.0,363.0,913.0,"$79,081","$29,299",0.35,1488.0,1957.0,"$432,700","$1,650",791.0,4155.0,1977.0,3373.0,1607.0,4946.0,2013
3685,Unnamed: 3686,,,0.06,0.85,0.040999999999999995,0.046,0.10800000000000001,0.271,,,,0.9259999999999999,,,,0.16,0.84,0.4,,,,2013
3686,"Census Tract 682, Queens County, New York",15353.1,1374.0,0.0,1312.0,35.0,0.0,75.0,160.0,"$96,518","$25,230",0.3,388.0,1952.0,"$408,100","$1,663",245.0,1129.0,606.0,808.0,415.0,1374.0,2013
3687,Unnamed: 3688,,,0.0,0.955,0.026000000000000002,0.0,0.09300000000000001,0.198,,,,0.935,,,,0.17800000000000002,0.8220000000000001,0.441,,,,2013
3688,"Census Tract 683, Queens County, New York",45709.5,4337.0,2261.0,335.0,1455.0,173.0,686.0,1306.0,"$58,413","$26,288",0.43,1591.0,1956.0,"$244,900","$1,364",1437.0,2880.0,3060.0,3359.0,1665.0,4317.0,2013
3689,Unnamed: 3690,,,0.521,0.077,0.336,0.04,0.204,0.389,,,,0.956,,,,0.33299999999999996,0.667,0.706,,,,2013
3690,"Census Tract 687, Queens County, New York",46150.1,4695.0,2127.0,45.0,2302.0,52.0,466.0,1810.0,"$55,625","$33,941",0.51,1938.0,1944.0,"$475,000","$1,371",1142.0,3545.0,2717.0,3674.0,2007.0,4687.0,2013
3691,Unnamed: 3692,,,0.45299999999999996,0.01,0.49,0.011000000000000001,0.127,0.493,,,,0.966,,,,0.244,0.7559999999999999,0.579,,,,2013
3692,"Census Tract 690, Queens County, New York",26592.5,3607.0,3.0,3538.0,26.0,8.0,475.0,634.0,"$71,607","$25,860",0.34,1063.0,1959.0,"$424,000","$1,581",812.0,2795.0,1525.0,2124.0,1095.0,3607.0,2013
3693,Unnamed: 3694,,,0.001,0.981,0.006999999999999999,0.002,0.22399999999999998,0.299,,,,0.971,,,,0.225,0.775,0.423,,,,2013
3694,"Census Tract 693, Queens County, New York",51729.7,2674.0,1626.0,103.0,737.0,132.0,286.0,776.0,"$54,450","$32,095",0.46,1185.0,1951.0,"$299,500","$1,386",669.0,2005.0,1632.0,1978.0,1219.0,2674.0,2013
3695,Unnamed: 3696,,,0.608,0.039,0.276,0.049,0.145,0.392,,,,0.972,,,,0.25,0.75,0.61,,,,2013
3696,"Census Tract 694, Queens County, New York",13904.7,2801.0,314.0,2325.0,57.0,45.0,255.0,498.0,"$81,406","$32,229",0.39,1028.0,1968.0,"$424,400","$1,540",643.0,2124.0,1134.0,1847.0,1028.0,2767.0,2013
3697,Unnamed: 3698,,,0.11199999999999999,0.83,0.02,0.016,0.138,0.27,,,,1.0,,,,0.23199999999999998,0.768,0.405,,,,2013
3698,"Census Tract 695, Queens County, New York",22830.9,1901.0,1106.0,5.0,528.0,159.0,148.0,748.0,"$53,063","$44,025",0.49,891.0,1947.0,"$583,200","$1,413",415.0,1480.0,1006.0,1504.0,914.0,1895.0,2013
3699,Unnamed: 3700,,,0.5820000000000001,0.003,0.278,0.084,0.098,0.49700000000000005,,,,0.975,,,,0.21899999999999997,0.7809999999999999,0.529,,,,2013
3700,"Census Tract 697.01, Queens County, New York",75839.1,3792.0,2229.0,340.0,1015.0,121.0,235.0,1381.0,"$50,714","$27,826",0.37,1674.0,1954.0,"$287,500","$1,401",1042.0,2750.0,1979.0,2868.0,1806.0,3792.0,2013
3701,Unnamed: 3702,,,0.588,0.09,0.268,0.032,0.08199999999999999,0.48200000000000004,,,,0.927,,,,0.275,0.725,0.522,,,,2013
3702,"Census Tract 697.02, Queens County, New York",22150.4,3792.0,2382.0,29.0,1300.0,58.0,272.0,1620.0,"$71,719","$43,770",0.49,1615.0,1946.0,"$618,100","$1,435",628.0,3164.0,2033.0,2964.0,1646.0,3792.0,2013
3703,Unnamed: 3704,,,0.628,0.008,0.34299999999999997,0.015,0.092,0.547,,,,0.981,,,,0.166,0.8340000000000001,0.536,,,,2013
3704,"Census Tract 703, Queens County, New York",19374.4,1800.0,1133.0,41.0,320.0,77.0,111.0,695.0,"$67,222","$49,479",0.54,708.0,1952.0,"$571,200","$1,298",253.0,1547.0,706.0,1346.0,849.0,1800.0,2013
3705,Unnamed: 3706,,,0.629,0.023,0.17800000000000002,0.043,0.083,0.516,,,,0.8340000000000001,,,,0.141,0.8590000000000001,0.392,,,,2013
3706,"Census Tract 707, Queens County, New York",27696.2,2367.0,1428.0,11.0,832.0,62.0,97.0,1017.0,"$92,069","$42,841",0.41,926.0,1941.0,"$620,000","$1,160",434.0,1911.0,1016.0,1745.0,961.0,2345.0,2013
3707,Unnamed: 3708,,,0.603,0.005,0.35200000000000004,0.026000000000000002,0.055999999999999994,0.583,,,,0.9640000000000001,,,,0.185,0.815,0.429,,,,2013
3708,"Census Tract 709, Queens County, New York",30007.1,2538.0,1553.0,28.0,874.0,23.0,151.0,1125.0,"$94,716","$46,901",0.4,997.0,1947.0,"$567,100","$1,896",265.0,2273.0,1256.0,1900.0,1167.0,2538.0,2013
3709,Unnamed: 3710,,,0.612,0.011000000000000001,0.344,0.009000000000000001,0.08,0.5920000000000001,,,,0.8540000000000001,,,,0.10400000000000001,0.8959999999999999,0.495,,,,2013
3710,"Census Tract 711, Queens County, New York",37933.9,5501.0,3910.0,55.0,1240.0,108.0,242.0,2409.0,"$57,853","$39,457",0.46,2768.0,1956.0,"$278,300","$1,450",1470.0,3943.0,2202.0,4320.0,2887.0,5413.0,2013
3711,Unnamed: 3712,,,0.711,0.01,0.225,0.02,0.055999999999999994,0.5579999999999999,,,,0.9590000000000001,,,,0.272,0.728,0.4,,,,2013
3712,"Census Tract 713.03, Queens County, New York",92136.8,5143.0,3905.0,54.0,980.0,95.0,281.0,2349.0,"$74,567","$45,282",0.38,2593.0,1951.0,"$300,500","$1,580",572.0,4571.0,1994.0,4169.0,2755.0,5143.0,2013
3713,Unnamed: 3714,,,0.759,0.011000000000000001,0.191,0.019,0.067,0.563,,,,0.941,,,,0.111,0.889,0.38799999999999996,,,,2013
