,Statistics,Population Density (per sq. mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's degree or More,Median household income (In 2010 Inflation Adjusted Dollars),Per capita income (In 2010 Inflation adjusted dollars),Gini Index,Occupied,Median year structure built,Median value,Median Gross Rent,Under 2.00 (Poor or struggling),2.00 and Over (Doing ok),Foreign Born:,Population 25 Years and Over:,Housing units:,Population for whom poverty status Is determined:,year
136,"Census Tract 121.01, Bronx County, New York",61766.5,2775.0,354.0,962.0,7.0,1257.0,554.0,163.0,"$38,750","$15,802",0.41,892.0,1966.0,"$464,400",$952,1570.0,1178.0,842.0,1591.0,993.0,2748.0,2010
137,Unnamed: 138,,,0.128,0.34700000000000003,0.003,0.45299999999999996,0.348,0.10300000000000001,,,,0.898,,,,0.5710000000000001,0.429,0.303,,,,2010
138,"Census Tract 121.02, Bronx County, New York",71901.6,1410.0,173.0,383.0,5.0,849.0,199.0,85.0,"$11,396","$7,896",0.46,515.0,1972.0,"$350,000",$752,987.0,423.0,311.0,617.0,529.0,1410.0,2010
139,Unnamed: 140,,,0.12300000000000001,0.272,0.004,0.602,0.32299999999999995,0.138,,,,0.9740000000000001,,,,0.7,0.3,0.221,,,,2010
140,"Census Tract 123, Bronx County, New York",26916.9,3024.0,525.0,866.0,0.0,1611.0,754.0,212.0,"$13,981","$11,749",0.52,1182.0,1981.0,"$370,800",$566,2068.0,937.0,791.0,1708.0,1290.0,3005.0,2010
141,Unnamed: 142,,,0.174,0.28600000000000003,0.0,0.5329999999999999,0.442,0.124,,,,0.9159999999999999,,,,0.688,0.312,0.262,,,,2010
142,"Census Tract 125, Bronx County, New York",48795.0,3180.0,475.0,1322.0,0.0,1347.0,421.0,384.0,"$32,550","$15,409",0.48,1064.0,1994.0,"$426,400",$962,1749.0,1431.0,690.0,1664.0,1159.0,3180.0,2010
143,Unnamed: 144,,,0.149,0.41600000000000004,0.0,0.424,0.253,0.231,,,,0.9179999999999999,,,,0.55,0.45,0.217,,,,2010
144,"Census Tract 127.01, Bronx County, New York",57136.9,2376.0,590.0,653.0,67.0,1013.0,684.0,144.0,"$15,938","$10,597",0.52,812.0,1974.0,"$340,500",$432,1898.0,478.0,496.0,1421.0,853.0,2376.0,2010
145,Unnamed: 146,,,0.248,0.275,0.027999999999999997,0.426,0.48100000000000004,0.10099999999999999,,,,0.9520000000000001,,,,0.799,0.201,0.209,,,,2010
146,"Census Tract 129.01, Bronx County, New York",48890.8,2952.0,743.0,1055.0,17.0,1075.0,707.0,66.0,"$18,142","$10,399",0.48,1090.0,1993.0,"$291,200",$764,2270.0,682.0,765.0,1685.0,1388.0,2952.0,2010
147,Unnamed: 148,,,0.252,0.35700000000000004,0.006,0.364,0.42,0.039,,,,0.785,,,,0.769,0.231,0.259,,,,2010
148,"Census Tract 130, Bronx County, New York",25288.0,1134.0,830.0,61.0,0.0,174.0,150.0,157.0,"$85,929","$32,969",0.29,430.0,1957.0,"$495,700","$1,176",151.0,983.0,215.0,840.0,450.0,1134.0,2010
149,Unnamed: 150,,,0.732,0.054000000000000006,0.0,0.153,0.179,0.187,,,,0.956,,,,0.133,0.867,0.19,,,,2010
150,"Census Tract 131, Bronx County, New York",53192.2,4769.0,712.0,1816.0,67.0,1993.0,955.0,283.0,"$23,596","$13,206",0.52,1559.0,1987.0,"$434,500",$792,2880.0,1869.0,1310.0,2600.0,1613.0,4749.0,2010
151,Unnamed: 152,,,0.149,0.381,0.013999999999999999,0.418,0.36700000000000005,0.109,,,,0.9670000000000001,,,,0.606,0.39399999999999996,0.275,,,,2010
152,"Census Tract 132, Bronx County, New York",26349.0,6135.0,3234.0,697.0,99.0,1984.0,355.0,1329.0,"$78,125","$33,178",0.38,2168.0,1959.0,"$454,100","$1,194",1148.0,4987.0,1116.0,4315.0,2431.0,6135.0,2010
153,Unnamed: 154,,,0.527,0.114,0.016,0.32299999999999995,0.08199999999999999,0.308,,,,0.892,,,,0.187,0.813,0.182,,,,2010
154,"Census Tract 133, Bronx County, New York",102372.3,6370.0,168.0,3430.0,47.0,2655.0,1273.0,231.0,"$18,514","$11,259",0.48,2210.0,1957.0,"$219,300",$422,4634.0,1736.0,1386.0,3554.0,2296.0,6370.0,2010
155,Unnamed: 156,,,0.026000000000000002,0.539,0.006999999999999999,0.41700000000000004,0.358,0.065,,,,0.963,,,,0.728,0.273,0.218,,,,2010
156,"Census Tract 135, Bronx County, New York",50374.8,3256.0,166.0,1913.0,0.0,942.0,788.0,210.0,"$16,782","$11,399",0.53,1185.0,1956.0,"$293,600",$568,2038.0,1218.0,694.0,1986.0,1376.0,3256.0,2010
157,Unnamed: 158,,,0.051,0.588,0.0,0.289,0.397,0.106,,,,0.861,,,,0.626,0.374,0.213,,,,2010
158,"Census Tract 138, Bronx County, New York",10848.3,3182.0,2423.0,51.0,326.0,345.0,370.0,497.0,"$58,291","$29,692",0.4,1267.0,1956.0,"$304,600","$1,246",805.0,2377.0,278.0,2262.0,1468.0,3182.0,2010
159,Unnamed: 160,,,0.762,0.016,0.10300000000000001,0.10800000000000001,0.16399999999999998,0.22,,,,0.863,,,,0.253,0.747,0.087,,,,2010
160,"Census Tract 141, Bronx County, New York",32860.7,2247.0,884.0,630.0,45.0,576.0,615.0,102.0,"$18,900","$11,142",0.45,896.0,1980.0,,$727,1471.0,765.0,629.0,1243.0,1005.0,2236.0,2010
161,Unnamed: 162,,,0.39299999999999996,0.28,0.02,0.256,0.495,0.08199999999999999,,,,0.892,,,,0.6579999999999999,0.342,0.28,,,,2010
162,"Census Tract 143, Bronx County, New York",11281.5,565.0,17.0,309.0,0.0,219.0,226.0,36.0,"$8,694","$9,339",0.61,229.0,1963.0,,$231,385.0,180.0,164.0,292.0,303.0,565.0,2010
163,Unnamed: 164,,,0.03,0.547,0.0,0.38799999999999996,0.774,0.12300000000000001,,,,0.7559999999999999,,,,0.6809999999999999,0.319,0.29,,,,2010
164,"Census Tract 144, Bronx County, New York",34679.4,5184.0,930.0,1770.0,85.0,1805.0,865.0,380.0,"$25,844","$18,001",0.51,2034.0,1958.0,"$462,200",$432,2752.0,2432.0,665.0,3204.0,2220.0,5184.0,2010
165,Unnamed: 166,,,0.179,0.341,0.016,0.348,0.27,0.11900000000000001,,,,0.9159999999999999,,,,0.531,0.469,0.128,,,,2010
166,"Census Tract 145, Bronx County, New York",81764.6,5728.0,273.0,2733.0,0.0,2405.0,1288.0,177.0,"$20,368","$10,280",0.48,1844.0,1959.0,"$541,700",$700,4102.0,1373.0,1210.0,2871.0,2022.0,5475.0,2010
167,Unnamed: 168,,,0.048,0.47700000000000004,0.0,0.42,0.449,0.062,,,,0.912,,,,0.7490000000000001,0.251,0.21100000000000002,,,,2010
168,"Census Tract 147.01, Bronx County, New York",103360.1,5544.0,595.0,2611.0,6.0,2324.0,1521.0,106.0,"$16,892","$8,102",0.42,1978.0,1957.0,,$430,4316.0,1228.0,1274.0,2979.0,2019.0,5544.0,2010
169,Unnamed: 170,,,0.107,0.47100000000000003,0.001,0.419,0.511,0.036000000000000004,,,,0.98,,,,0.779,0.222,0.23,,,,2010
170,"Census Tract 147.02, Bronx County, New York",113281.1,5087.0,341.0,2404.0,0.0,2045.0,1577.0,77.0,"$15,625","$7,652",0.42,1661.0,1958.0,,$346,4136.0,939.0,1360.0,2715.0,1689.0,5075.0,2010
171,Unnamed: 172,,,0.067,0.473,0.0,0.402,0.581,0.027999999999999997,,,,0.983,,,,0.815,0.185,0.267,,,,2010
172,"Census Tract 149, Bronx County, New York",62851.5,3768.0,330.0,1773.0,0.0,1588.0,638.0,226.0,"$23,767","$12,154",0.46,1459.0,1962.0,"$450,000",$775,2395.0,1330.0,1180.0,2244.0,1609.0,3725.0,2010
173,Unnamed: 174,,,0.08800000000000001,0.47100000000000003,0.0,0.42100000000000004,0.284,0.10099999999999999,,,,0.907,,,,0.643,0.35700000000000004,0.313,,,,2010
174,"Census Tract 151, Bronx County, New York",65638.7,5309.0,390.0,2622.0,0.0,2048.0,1052.0,279.0,"$25,639","$12,979",0.46,1747.0,1939.0,"$395,500",$967,3297.0,1999.0,1980.0,2910.0,1936.0,5296.0,2010
175,Unnamed: 176,,,0.07400000000000001,0.494,0.0,0.386,0.36200000000000004,0.096,,,,0.902,,,,0.623,0.37799999999999995,0.373,,,,2010
176,"Census Tract 152, Bronx County, New York",18229.3,2136.0,1209.0,159.0,54.0,714.0,471.0,280.0,"$45,161","$25,640",0.45,838.0,1947.0,"$430,900","$1,190",929.0,1207.0,360.0,1550.0,933.0,2136.0,2010
177,Unnamed: 178,,,0.5660000000000001,0.07400000000000001,0.025,0.33399999999999996,0.304,0.18100000000000002,,,,0.898,,,,0.435,0.565,0.16899999999999998,,,,2010
178,"Census Tract 153, Bronx County, New York",41955.9,3779.0,314.0,1925.0,39.0,1268.0,899.0,200.0,"$19,095","$11,989",0.53,1217.0,1980.0,"$326,200",$894,2522.0,1257.0,887.0,1975.0,1319.0,3779.0,2010
179,Unnamed: 180,,,0.083,0.509,0.01,0.336,0.455,0.10099999999999999,,,,0.9229999999999999,,,,0.667,0.33299999999999996,0.235,,,,2010
180,"Census Tract 155, Bronx County, New York",76204.3,3494.0,472.0,884.0,0.0,2031.0,998.0,126.0,"$22,250","$10,713",0.43,1065.0,1945.0,,$787,2170.0,1294.0,1335.0,1937.0,1101.0,3464.0,2010
181,Unnamed: 182,,,0.135,0.253,0.0,0.581,0.515,0.065,,,,0.9670000000000001,,,,0.626,0.374,0.382,,,,2010
182,"Census Tract 157, Bronx County, New York",25102.5,3102.0,131.0,1162.0,114.0,1505.0,577.0,198.0,"$24,336","$11,453",0.47,1069.0,1975.0,"$363,600",$920,2162.0,940.0,896.0,1494.0,1234.0,3102.0,2010
183,Unnamed: 184,,,0.042,0.375,0.037000000000000005,0.485,0.386,0.133,,,,0.866,,,,0.6970000000000001,0.303,0.289,,,,2010
184,"Census Tract 158, Bronx County, New York",20039.4,1261.0,790.0,197.0,55.0,130.0,213.0,102.0,"$44,167","$21,456",0.39,458.0,1962.0,"$494,100","$1,050",433.0,828.0,211.0,810.0,506.0,1261.0,2010
185,Unnamed: 186,,,0.627,0.156,0.044000000000000004,0.10300000000000001,0.263,0.126,,,,0.905,,,,0.34299999999999997,0.657,0.16699999999999998,,,,2010
186,"Census Tract 159, Bronx County, New York",73680.5,2942.0,551.0,196.0,0.0,1873.0,1081.0,52.0,"$32,400","$11,643",0.47,736.0,1966.0,"$148,600",$843,1527.0,1415.0,820.0,1639.0,736.0,2942.0,2010
187,Unnamed: 188,,,0.187,0.067,0.0,0.637,0.66,0.032,,,,1.0,,,,0.519,0.48100000000000004,0.27899999999999997,,,,2010
188,"Census Tract 160, Bronx County, New York",18711.7,3572.0,2430.0,110.0,15.0,977.0,341.0,887.0,"$73,325","$33,435",0.37,1410.0,1955.0,"$443,000","$1,722",382.0,3190.0,638.0,2757.0,1529.0,3572.0,2010
189,Unnamed: 190,,,0.68,0.031,0.004,0.27399999999999997,0.124,0.322,,,,0.922,,,,0.107,0.893,0.179,,,,2010
190,"Census Tract 161, Bronx County, New York",45656.3,4253.0,419.0,1341.0,0.0,2413.0,1430.0,122.0,"$17,011","$9,903",0.46,1706.0,1939.0,"$500,000",$676,3396.0,826.0,1315.0,2653.0,1838.0,4222.0,2010
191,Unnamed: 192,,,0.099,0.315,0.0,0.5670000000000001,0.539,0.046,,,,0.9279999999999999,,,,0.804,0.196,0.309,,,,2010
192,"Census Tract 162, Bronx County, New York",23012.4,1605.0,1208.0,40.0,125.0,66.0,232.0,303.0,"$66,204","$29,870",0.42,570.0,1939.0,"$473,900","$1,106",363.0,1076.0,130.0,1210.0,589.0,1439.0,2010
193,Unnamed: 194,,,0.753,0.025,0.078,0.040999999999999995,0.192,0.25,,,,0.968,,,,0.252,0.748,0.081,,,,2010
194,"Census Tract 163, Bronx County, New York",1833.7,416.0,42.0,227.0,0.0,125.0,74.0,11.0,,"$3,615",,0.0,,,,222.0,11.0,31.0,116.0,0.0,233.0,2010
195,Unnamed: 196,,,0.10099999999999999,0.546,0.0,0.301,0.638,0.095,,,,,,,,0.953,0.047,0.075,,,,2010
196,"Census Tract 164, Bronx County, New York",16408.4,1040.0,884.0,3.0,0.0,124.0,130.0,177.0,"$77,083","$37,372",0.34,434.0,1939.0,"$448,900","$1,318",121.0,919.0,163.0,841.0,469.0,1040.0,2010
197,Unnamed: 198,,,0.85,0.003,0.0,0.11900000000000001,0.155,0.21100000000000002,,,,0.925,,,,0.11599999999999999,0.884,0.157,,,,2010
198,"Census Tract 165, Bronx County, New York",16812.8,1219.0,58.0,767.0,5.0,384.0,153.0,27.0,"$16,480","$7,641",0.46,360.0,1939.0,,"$1,225",1070.0,149.0,147.0,480.0,415.0,1219.0,2010
199,Unnamed: 200,,,0.048,0.629,0.004,0.315,0.319,0.055999999999999994,,,,0.868,,,,0.878,0.122,0.121,,,,2010
200,"Census Tract 166, Bronx County, New York",20734.2,2416.0,1850.0,66.0,58.0,419.0,402.0,394.0,"$85,234","$33,150",0.38,822.0,1954.0,"$432,400","$1,043",346.0,2070.0,326.0,1726.0,878.0,2416.0,2010
201,Unnamed: 202,,,0.7659999999999999,0.027000000000000003,0.024,0.17300000000000001,0.233,0.228,,,,0.9359999999999999,,,,0.14300000000000002,0.857,0.135,,,,2010
202,"Census Tract 167, Bronx County, New York",23744.9,1910.0,114.0,1213.0,0.0,583.0,287.0,111.0,"$39,079","$14,231",0.38,616.0,1939.0,,$943,1054.0,823.0,731.0,1098.0,677.0,1877.0,2010
203,Unnamed: 204,,,0.06,0.635,0.0,0.305,0.261,0.10099999999999999,,,,0.91,,,,0.562,0.439,0.38299999999999995,,,,2010
204,"Census Tract 169, Bronx County, New York",60597.9,2174.0,96.0,1251.0,0.0,814.0,558.0,85.0,"$23,355","$10,623",0.53,541.0,1987.0,"$355,800",$676,956.0,812.0,377.0,1406.0,541.0,1768.0,2010
205,Unnamed: 206,,,0.044000000000000004,0.575,0.0,0.374,0.397,0.061,,,,1.0,,,,0.541,0.45899999999999996,0.17300000000000001,,,,2010
206,"Census Tract 171, Bronx County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2010
207,Unnamed: 208,,,,,,,,,,,,,,,,,,,,,,2010
208,"Census Tract 173, Bronx County, New York",85202.5,5437.0,897.0,2440.0,222.0,1469.0,1284.0,209.0,"$15,417","$12,362",0.55,1976.0,1960.0,"$352,600",$552,4082.0,1355.0,1696.0,2942.0,2113.0,5437.0,2010
209,Unnamed: 210,,,0.165,0.449,0.040999999999999995,0.27,0.436,0.071,,,,0.935,,,,0.7509999999999999,0.249,0.312,,,,2010
210,"Census Tract 175, Bronx County, New York",111548.9,6529.0,382.0,2935.0,21.0,3046.0,1833.0,201.0,"$14,446","$10,526",0.51,2425.0,1952.0,,$701,4782.0,1721.0,1505.0,3647.0,2642.0,6503.0,2010
211,Unnamed: 212,,,0.059000000000000004,0.45,0.003,0.467,0.503,0.055,,,,0.9179999999999999,,,,0.735,0.265,0.231,,,,2010
212,"Census Tract 177.01, Bronx County, New York",93927.5,3867.0,364.0,1797.0,0.0,1633.0,995.0,151.0,"$19,182","$11,946",0.54,1158.0,1939.0,"$517,900",$993,2562.0,827.0,827.0,2252.0,1354.0,3389.0,2010
213,Unnamed: 214,,,0.094,0.465,0.0,0.42200000000000004,0.442,0.067,,,,0.855,,,,0.7559999999999999,0.244,0.214,,,,2010
214,"Census Tract 177.02, Bronx County, New York",78554.2,4269.0,483.0,2109.0,0.0,1646.0,1085.0,353.0,"$21,384","$11,695",0.49,1465.0,1939.0,"$384,800",$890,3294.0,975.0,2144.0,2452.0,1696.0,4269.0,2010
215,Unnamed: 216,,,0.113,0.494,0.0,0.386,0.44299999999999995,0.14400000000000002,,,,0.8640000000000001,,,,0.772,0.228,0.502,,,,2010
216,"Census Tract 179.01, Bronx County, New York",177032.0,5244.0,802.0,1351.0,96.0,2918.0,1604.0,329.0,"$23,045","$11,550",0.47,1572.0,1951.0,"$586,400","$1,002",3149.0,2079.0,2456.0,3152.0,1628.0,5228.0,2010
217,Unnamed: 218,,,0.153,0.258,0.018000000000000002,0.556,0.509,0.10400000000000001,,,,0.966,,,,0.602,0.39799999999999996,0.46799999999999997,,,,2010
218,"Census Tract 179.02, Bronx County, New York",116105.2,3476.0,441.0,1468.0,30.0,1413.0,920.0,264.0,"$19,233","$14,113",0.51,1165.0,1964.0,,$915,2086.0,1369.0,1775.0,2322.0,1183.0,3455.0,2010
219,Unnamed: 220,,,0.127,0.42200000000000004,0.009000000000000001,0.40700000000000003,0.396,0.114,,,,0.985,,,,0.604,0.396,0.511,,,,2010
220,"Census Tract 181.01, Bronx County, New York",103564.6,3088.0,388.0,1789.0,4.0,766.0,699.0,300.0,"$34,623","$15,661",0.45,1064.0,1943.0,"$454,800",$965,1735.0,1336.0,1467.0,2055.0,1120.0,3071.0,2010
221,Unnamed: 222,,,0.126,0.579,0.001,0.248,0.34,0.146,,,,0.95,,,,0.565,0.435,0.475,,,,2010
222,"Census Tract 181.02, Bronx County, New York",144143.5,5364.0,545.0,2184.0,113.0,2458.0,1474.0,527.0,"$35,424","$11,513",0.34,1607.0,1941.0,"$559,500",$899,3199.0,1992.0,2353.0,3263.0,1746.0,5191.0,2010
223,Unnamed: 224,,,0.102,0.40700000000000003,0.021,0.45799999999999996,0.452,0.162,,,,0.92,,,,0.616,0.384,0.439,,,,2010
224,"Census Tract 183.01, Bronx County, New York",163164.5,4276.0,447.0,1963.0,183.0,1542.0,904.0,655.0,"$28,630","$17,589",0.43,1949.0,1948.0,"$166,700",$928,2488.0,1788.0,1708.0,3033.0,2027.0,4276.0,2010
225,Unnamed: 226,,,0.105,0.45899999999999996,0.043,0.361,0.298,0.21600000000000003,,,,0.9620000000000001,,,,0.5820000000000001,0.418,0.39899999999999997,,,,2010
226,"Census Tract 183.02, Bronx County, New York",83912.6,3638.0,502.0,1327.0,104.0,1521.0,745.0,264.0,"$32,467","$14,856",0.38,1299.0,1943.0,"$148,900",$991,2276.0,1355.0,1492.0,2222.0,1336.0,3631.0,2010
227,Unnamed: 228,,,0.138,0.365,0.028999999999999998,0.418,0.335,0.11900000000000001,,,,0.972,,,,0.627,0.373,0.41,,,,2010
228,"Census Tract 184, Bronx County, New York",22252.3,3828.0,2730.0,158.0,60.0,860.0,785.0,412.0,"$58,750","$26,048",0.4,1485.0,1953.0,"$463,700","$1,169",1092.0,2697.0,1008.0,2769.0,1585.0,3789.0,2010
229,Unnamed: 230,,,0.713,0.040999999999999995,0.016,0.225,0.284,0.149,,,,0.937,,,,0.28800000000000003,0.7120000000000001,0.263,,,,2010
230,"Census Tract 185, Bronx County, New York",37888.4,6033.0,484.0,2709.0,55.0,2462.0,1479.0,330.0,"$22,473","$10,804",0.45,2066.0,1969.0,"$411,500",$805,4009.0,1997.0,1560.0,3477.0,2308.0,6006.0,2010
231,Unnamed: 232,,,0.08,0.449,0.009000000000000001,0.408,0.425,0.095,,,,0.895,,,,0.6679999999999999,0.33299999999999996,0.259,,,,2010
232,"Census Tract 189, Bronx County, New York",59607.8,8051.0,1240.0,3106.0,110.0,3420.0,1301.0,324.0,"$27,294","$13,654",0.44,2646.0,1939.0,"$232,500",$941,3723.0,3789.0,2601.0,4669.0,2830.0,7512.0,2010
233,Unnamed: 234,,,0.154,0.386,0.013999999999999999,0.425,0.27899999999999997,0.069,,,,0.935,,,,0.496,0.504,0.32299999999999995,,,,2010
234,"Census Tract 193, Bronx County, New York",57571.7,5311.0,509.0,2535.0,0.0,2085.0,1109.0,228.0,"$17,287","$12,555",0.54,2025.0,1940.0,"$226,100",$669,4243.0,1068.0,1750.0,2979.0,2078.0,5311.0,2010
235,Unnamed: 236,,,0.096,0.47700000000000004,0.0,0.39299999999999996,0.37200000000000005,0.077,,,,0.975,,,,0.799,0.201,0.33,,,,2010
236,"Census Tract 194, Bronx County, New York",5447.6,1842.0,414.0,418.0,110.0,578.0,331.0,233.0,"$40,455","$17,681",0.45,690.0,1951.0,"$447,800","$1,324",953.0,889.0,158.0,996.0,714.0,1842.0,2010
237,Unnamed: 238,,,0.225,0.22699999999999998,0.06,0.314,0.332,0.23399999999999999,,,,0.966,,,,0.517,0.483,0.086,,,,2010
238,"Census Tract 195, Bronx County, New York",78694.4,6680.0,760.0,2809.0,14.0,2937.0,1525.0,476.0,"$34,821","$14,660",0.4,2390.0,1939.0,"$237,500",$937,3161.0,3434.0,2778.0,4101.0,2689.0,6595.0,2010
239,Unnamed: 240,,,0.114,0.42100000000000004,0.002,0.44,0.37200000000000005,0.11599999999999999,,,,0.889,,,,0.479,0.521,0.41600000000000004,,,,2010
240,"Census Tract 197, Bronx County, New York",141566.3,8092.0,1106.0,1926.0,506.0,4301.0,1865.0,399.0,"$24,543","$9,907",0.41,2220.0,1939.0,"$204,400",$937,6408.0,1667.0,4092.0,4217.0,2295.0,8075.0,2010
241,Unnamed: 242,,,0.13699999999999998,0.23800000000000002,0.063,0.532,0.442,0.095,,,,0.9670000000000001,,,,0.794,0.20600000000000002,0.506,,,,2010
242,"Census Tract 199, Bronx County, New York",116169.4,7958.0,353.0,3250.0,11.0,4217.0,1826.0,786.0,"$30,880","$15,459",0.44,2746.0,1939.0,"$470,700",$884,4483.0,3461.0,2846.0,4750.0,2869.0,7944.0,2010
243,Unnamed: 244,,,0.044000000000000004,0.408,0.001,0.53,0.384,0.166,,,,0.9570000000000001,,,,0.564,0.436,0.358,,,,2010
244,"Census Tract 200, Bronx County, New York",35727.1,4836.0,898.0,228.0,1261.0,2197.0,873.0,710.0,"$32,145","$15,095",0.43,1515.0,1939.0,"$464,500",$939,2799.0,2037.0,2013.0,3129.0,1632.0,4836.0,2010
245,Unnamed: 246,,,0.18600000000000003,0.047,0.261,0.45399999999999996,0.27899999999999997,0.22699999999999998,,,,0.9279999999999999,,,,0.579,0.42100000000000004,0.41600000000000004,,,,2010
246,"Census Tract 201, Bronx County, New York",36777.7,4051.0,457.0,1348.0,43.0,2138.0,787.0,109.0,"$31,538","$12,224",0.42,1222.0,1939.0,"$9,999",$946,2973.0,1078.0,1395.0,2148.0,1339.0,4051.0,2010
247,Unnamed: 248,,,0.113,0.33299999999999996,0.011000000000000001,0.528,0.366,0.051,,,,0.9129999999999999,,,,0.7340000000000001,0.266,0.344,,,,2010
248,"Census Tract 202, Bronx County, New York",42105.0,2029.0,368.0,195.0,512.0,775.0,266.0,189.0,"$38,333","$16,367",0.45,664.0,1946.0,"$509,500","$1,074",959.0,1070.0,743.0,1280.0,719.0,2029.0,2010
249,Unnamed: 250,,,0.18100000000000002,0.096,0.252,0.382,0.20800000000000002,0.14800000000000002,,,,0.924,,,,0.473,0.527,0.366,,,,2010
250,"Census Tract 204, Bronx County, New York",55750.9,2916.0,718.0,391.0,511.0,1134.0,622.0,256.0,"$39,375","$17,364",0.45,940.0,1939.0,"$511,800","$1,082",1492.0,1424.0,866.0,1865.0,1113.0,2916.0,2010
251,Unnamed: 252,,,0.24600000000000002,0.134,0.175,0.389,0.33399999999999996,0.13699999999999998,,,,0.845,,,,0.512,0.488,0.297,,,,2010
252,"Census Tract 205.01, Bronx County, New York",66147.1,6995.0,372.0,2921.0,0.0,3322.0,1285.0,613.0,"$23,615","$12,781",0.47,2514.0,1956.0,"$480,600",$571,4445.0,2505.0,2448.0,3863.0,2658.0,6950.0,2010
253,Unnamed: 254,,,0.053,0.418,0.0,0.475,0.33299999999999996,0.159,,,,0.946,,,,0.64,0.36,0.35,,,,2010
254,"Census Tract 205.02, Bronx County, New York",49444.9,1988.0,374.0,401.0,0.0,1173.0,379.0,86.0,"$35,709","$14,346",0.4,670.0,1950.0,"$415,700",$792,1145.0,843.0,674.0,1104.0,750.0,1988.0,2010
255,Unnamed: 256,,,0.188,0.20199999999999999,0.0,0.59,0.34299999999999997,0.078,,,,0.893,,,,0.5760000000000001,0.424,0.33899999999999997,,,,2010
256,"Census Tract 206.01, Bronx County, New York",50933.0,2957.0,622.0,693.0,356.0,1238.0,363.0,418.0,"$43,479","$16,825",0.48,933.0,1943.0,"$464,700","$1,132",1003.0,1954.0,869.0,1707.0,1041.0,2957.0,2010
257,Unnamed: 258,,,0.21,0.23399999999999999,0.12,0.419,0.213,0.245,,,,0.8959999999999999,,,,0.33899999999999997,0.6609999999999999,0.294,,,,2010
258,"Census Tract 209, Bronx County, New York",82062.1,4199.0,457.0,1252.0,120.0,2255.0,1033.0,347.0,"$27,440","$14,963",0.44,1581.0,1939.0,,$869,2735.0,1464.0,2056.0,2820.0,1645.0,4199.0,2010
259,Unnamed: 260,,,0.109,0.298,0.028999999999999998,0.537,0.366,0.12300000000000001,,,,0.961,,,,0.6509999999999999,0.349,0.49,,,,2010
260,"Census Tract 210.01, Bronx County, New York",115430.4,8575.0,1067.0,5157.0,331.0,1814.0,817.0,1436.0,"$47,444","$22,369",0.36,3577.0,1947.0,"$131,700","$1,018",2864.0,5711.0,2061.0,5550.0,4048.0,8575.0,2010
261,Unnamed: 262,,,0.124,0.601,0.039,0.212,0.147,0.259,,,,0.884,,,,0.33399999999999996,0.6659999999999999,0.24,,,,2010
262,"Census Tract 210.02, Bronx County, New York",107190.1,7148.0,687.0,4042.0,683.0,1550.0,895.0,1124.0,"$47,280","$26,210",0.36,3369.0,1946.0,"$121,800","$1,008",2320.0,4796.0,1571.0,5099.0,3589.0,7116.0,2010
263,Unnamed: 264,,,0.096,0.5660000000000001,0.096,0.217,0.17600000000000002,0.22,,,,0.9390000000000001,,,,0.326,0.674,0.22,,,,2010
264,"Census Tract 211, Bronx County, New York",80056.7,4700.0,484.0,2151.0,0.0,2025.0,990.0,292.0,"$25,875","$11,749",0.39,1758.0,1939.0,,$851,3205.0,1466.0,2100.0,2882.0,1878.0,4671.0,2010
265,Unnamed: 266,,,0.10300000000000001,0.45799999999999996,0.0,0.431,0.344,0.10099999999999999,,,,0.9359999999999999,,,,0.6859999999999999,0.314,0.447,,,,2010
266,"Census Tract 212, Bronx County, New York",147646.1,5721.0,617.0,2221.0,1001.0,1683.0,608.0,1093.0,"$50,578","$22,430",0.34,2297.0,1946.0,"$124,100","$1,067",2175.0,3526.0,2060.0,3795.0,2358.0,5701.0,2010
267,Unnamed: 268,,,0.10800000000000001,0.38799999999999996,0.175,0.294,0.16,0.28800000000000003,,,,0.9740000000000001,,,,0.382,0.619,0.36,,,,2010
268,"Census Tract 213.01, Bronx County, New York",51393.6,1331.0,214.0,293.0,0.0,824.0,278.0,23.0,"$21,500","$11,980",0.44,392.0,1939.0,"$625,000",$838,818.0,513.0,507.0,710.0,411.0,1331.0,2010
269,Unnamed: 270,,,0.161,0.22,0.0,0.619,0.392,0.032,,,,0.9540000000000001,,,,0.615,0.385,0.381,,,,2010
270,"Census Tract 213.02, Bronx County, New York",80078.6,5104.0,664.0,2069.0,0.0,2274.0,1186.0,233.0,"$26,302","$12,387",0.44,1733.0,1946.0,"$474,600",$918,3440.0,1664.0,2060.0,2881.0,1796.0,5104.0,2010
271,Unnamed: 272,,,0.13,0.405,0.0,0.446,0.41200000000000003,0.081,,,,0.965,,,,0.674,0.326,0.40399999999999997,,,,2010
272,"Census Tract 215.01, Bronx County, New York",94793.0,3283.0,385.0,974.0,19.0,1840.0,589.0,141.0,"$27,386","$10,800",0.45,915.0,1948.0,"$427,400",$863,2039.0,1038.0,1203.0,1482.0,1314.0,3077.0,2010
273,Unnamed: 274,,,0.11699999999999999,0.297,0.006,0.561,0.397,0.095,,,,0.696,,,,0.6629999999999999,0.337,0.366,,,,2010
